#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;100.7;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.61;100.7;0.17;PP/0,TA/0.1,IS/0,PS/0.07,RB/0,OB/0.01,RP/0
119.99;100.7;0.27;PP/0.01,TA/0.18,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
179.73;100.7;0.32;PP/0.01,TA/0.2,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
239.84;100.7;0.35;PP/0.01,TA/0.22,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
299.85;100.7;0.39;PP/0.01,TA/0.23,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
359.86;100.7;0.42;PP/0.02,TA/0.24,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
420;100.7;0.46;PP/0.02,TA/0.27,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
479.87;100.7;0.5;PP/0.02,TA/0.28,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
539.6;100.7;0.52;PP/0.02,TA/0.29,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
599.69;100.7;0.55;PP/0.02,TA/0.29,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
659.83;100.7;0.58;PP/0.03,TA/0.31,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
719.92;100.7;0.61;PP/0.03,TA/0.32,IS/0,PS/0.17,RB/0,OB/0.03,RP/0
779.87;100.7;0.64;PP/0.03,TA/0.33,IS/0,PS/0.17,RB/0,OB/0.03,RP/0
839.77;100.59;0.66;PP/0.03,TA/0.33,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
899.83;100.55;0.69;PP/0.04,TA/0.33,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
959.98;100.53;0.72;PP/0.04,TA/0.34,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1019.6;100.53;0.74;PP/0.04,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1079.59;100.53;0.76;PP/0.04,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1139.98;100.37;0.78;PP/0.05,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1199.89;100.09;0.81;PP/0.05,TA/0.36,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1259.61;99.9;0.84;PP/0.05,TA/0.37,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1319.75;99.71;0.86;PP/0.05,TA/0.38,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1379.96;99.7;0.88;PP/0.05,TA/0.38,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1439.85;99.59;0.9;PP/0.06,TA/0.38,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1499.7;99.5;0.93;PP/0.06,TA/0.39,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1559.6;99.5;0.95;PP/0.06,TA/0.39,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1619.93;99.5;0.97;PP/0.06,TA/0.4,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1679.71;99.5;1;PP/0.07,TA/0.4,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1739.68;99.5;1.02;PP/0.07,TA/0.41,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1799.6;99.5;1.05;PP/0.07,TA/0.41,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
