#TimeStamp;TripTime;Type
32;10;O
38;17;O
40;18;O
58;27;O
69;19;O
74;20;O
87;10;O
125;22;O
141;16;O
160;18;O
163;21;O
184;19;O
185;16;O
211;22;O
223;23;O
247;18;O
281;25;O
295;19;O
306;13;O
311;24;O
340;17;O
353;17;O
390;10;O
393;20;O
408;16;O
442;23;O
446;23;O
460;21;O
470;18;O
484;23;O
485;23;O
531;15;O
534;11;O
539;23;O
566;14;O
570;25;O
615;24;O
622;20;O
635;25;O
654;16;O
665;22;O
673;21;O
702;23;O
710;28;O
716;19;O
748;18;O
756;23;O
782;13;O
793;26;O
815;17;O
817;22;O
845;25;O
873;27;O
874;26;O
896;20;O
922;23;O
934;25;O
942;14;O
943;17;O
967;20;O
994;15;O
1027;27;O
1034;33;O
1044;20;O
1045;24;O
1064;24;O
1106;21;O
1125;31;O
1130;25;O
1136;24;O
1140;26;O
1151;33;O
1191;26;O
1193;11;O
1198;13;O
1225;25;O
1247;29;O
1263;14;O
1291;21;O
1303;15;O
1313;12;O
1320;24;O
1347;21;O
1373;17;O
1387;21;O
1418;22;O
1425;15;O
1440;23;O
1446;32;O
1472;27;O
1480;33;O
1501;15;O
1518;30;O
1536;19;O
1538;18;O
1554;26;O
1565;11;O
1585;24;O
1595;12;O
1622;14;O
1651;20;O
1672;27;O
1681;19;O
1683;20;O
1727;17;O
1738;24;O
1743;16;O
1751;28;O
1763;17;O
