#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.84;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.73;8;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
239.7;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.8;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
359.92;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
419.92;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
479.58;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
539.99;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
599.74;7;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
659.74;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
719.81;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
779.96;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
839.67;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
899.82;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
959.86;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1019.97;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1079.67;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1139.84;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1199.66;9;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1259.61;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1319.98;9;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1379.9;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1439.91;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1499.91;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1559.73;6;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1619.82;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1679.72;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1739.97;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1799.9;5;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
