#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.83;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
119.86;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
179.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.74;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
299.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.6;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
479.71;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
539.82;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
599.95;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
659.82;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
719.97;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.98;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
839.76;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
899.8;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.99;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1020;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1079.98;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.81;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1199.8;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1259.91;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1319.67;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1379.76;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1439.69;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1499.97;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1559.95;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.84;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1679.61;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1739.79;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1799.97;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
