#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
57.8;0;57.8;57.8;-9243.67
67.93;2;67.93;67.93;-9737.16
71.26;1;71.26;71.26;-9341.02
75.12;0;75.12;75.12;-8944.09
76.44;2;76.44;76.44;-9734.84
78.93;0;78.93;78.93;-9260.4
79.97;1;79.97;11.95;-8752.65
84.24;1;84.24;12.67;-9759.28
87.39;0;87.39;19.36;-9954.32
88.59;1;88.59;8.58;-12327.62
91.76;0;91.76;16.5;-10446.71
92.02;2;92.02;92.02;-9738.5
95.92;1;95.92;95.92;-9308.16
95.96;0;95.96;16.66;-10852.43
96;2;96;8.5;-10270.25
100;1;100;100;-9532.3
100.22;2;100.22;8.04;-10305.86
104.22;2;104.22;8;-10746.86
108.14;1;108.14;19.42;-10066.18
112.02;1;112.02;20.09;-12317.68
117.86;0;117.86;117.86;-9271.99
129.98;0;12.01;11.96;-11379.96
155.74;2;63.82;51.44;-8665
159.31;0;159.31;63.31;-10037.91
161.79;1;161.79;53.57;-10845.07
163.5;0;163.5;7.68;-9861.43
172.1;0;63.89;12.75;-9926.66
173.92;1;173.92;173.92;-9494.35
176.02;0;176.02;12.28;-10206.11
180.04;0;18.21;7.87;-10358.71
184.31;0;184.31;8.04;-10559.5
185.94;1;185.94;26.58;-9944.59
190.23;1;190.23;28.4;-9983.01
192.61;0;192.61;12.3;-10857.05
194.44;1;102.51;20.18;-10036.95
195.49;2;195.49;195.49;-9630.71
196.65;0;196.65;12.3;-11424.29
198.81;1;198.81;12.51;-10273.29
200.66;0;200.66;7.89;-11581.47
202.87;1;202.87;12.35;-10302.62
203.99;2;40.25;11.22;-9761.53
207.29;1;207.29;12.52;-10323.3
207.33;0;207.33;207.33;-8719.12
208.46;2;49.1;12.69;-10580.2
211.57;1;211.57;12.71;-10384.45
211.61;0;211.61;153.68;-9810.6
212.92;2;36.66;8.72;-11739.2
215.66;1;215.66;12.74;-10429.27
217.36;2;61.53;8.74;-11854.59
220;1;220;12.67;-10480.93
221.8;2;62.44;8.83;-11942.16
224.09;1;15.47;12.47;-10471.31
225.9;2;41.55;8.5;-11955.65
228.52;1;72.69;12.81;-10540.36
230.44;2;10.39;8.6;-9871.47
232.83;1;232.83;12.79;-10583.83
236.95;1;161.69;12.81;-11113.45
237.45;2;237.45;81.62;-10155.98
241.36;1;241.36;12.8;-11169.73
245.33;2;245.33;12.35;-9871.15
248.49;1;248.49;248.49;-9385.55
249.62;2;249.62;12.01;-11456.38
252.92;1;252.92;252.92;-9409.22
253.99;0;253.99;53.13;-11202.8
258.14;0;258.14;8.45;-10172.31
262.7;0;262.7;8.41;-10411.32
267.03;0;267.03;8.58;-11296.88
282.49;0;282.49;282.49;-8617.35
286.78;0;286.78;19.61;-9739.02
291.42;0;291.42;8.81;-10036.85
295.82;0;295.82;13.22;-10727.91
299.84;0;299.84;12.81;-10855.94
303.59;0;303.59;12.13;-11325.2
313.3;1;313.3;64.77;-11009.05
317.98;1;317.98;317.98;-9367.45
319.7;2;319.7;319.7;-9366.54
322.22;1;322.22;8.56;-10004.61
326.44;1;326.44;12.78;-12095.89
333.58;0;333.58;126;-11321.94
341.81;1;341.81;341.81;-9137.62
343.75;2;343.75;113.23;-9437.98
353.63;1;353.63;26.95;-10411.27
355.66;2;355.66;28.98;-8971.49
357.86;1;239.84;16;-9906.4
359.86;2;263.64;16.07;-9967.39
361.63;1;257.32;19.77;-9242.93
363.95;2;363.95;8.05;-10285.21
365.75;1;365.75;11.85;-10282.94
367.97;2;267.92;8.02;-10661.96
369.88;1;369.88;11.93;-10510.26
372.01;2;372.01;8.02;-11960.61
374.12;1;306.09;12.13;-11167.22
376.09;2;318.15;8.05;-12304.69
378.22;1;310.2;12.19;-12102.84
382.57;1;302.55;12.48;-12874.62
