#TimeStamp;TripTime;Type
44;16;O
50;33;O
52;21;O
56;30;O
65;16;O
72;11;O
150;18;O
173;22;O
191;23;O
206;25;O
218;21;O
246;23;O
257;26;O
294;22;O
299;21;O
312;19;O
334;17;O
354;14;O
368;15;O
396;16;O
423;16;O
427;20;O
471;12;O
484;14;O
489;22;O
492;24;O
509;26;O
534;25;O
564;22;O
565;23;O
602;32;O
610;12;O
620;21;O
625;19;O
649;20;O
674;24;O
676;15;O
709;16;O
714;19;O
723;30;O
741;15;O
743;30;O
774;21;O
832;14;O
853;21;O
859;36;O
863;31;O
869;7;O
907;35;O
915;15;O
940;39;O
952;19;O
954;21;O
990;22;O
1004;14;O
1029;22;O
1030;26;O
1035;21;O
1093;22;O
1131;40;O
1132;13;O
1153;23;O
1163;35;O
1188;11;O
1188;14;O
1210;24;O
1233;16;O
1238;24;O
1280;25;O
1290;26;O
1317;21;O
1319;39;O
1320;20;O
1359;29;O
1379;24;O
1394;22;O
1411;23;O
1432;21;O
1436;26;O
1450;18;O
1468;13;O
1484;24;O
1515;24;O
1526;16;O
1537;22;O
1551;14;O
1572;22;O
1596;31;O
1611;18;O
1626;19;O
1641;27;O
1641;14;O
1659;30;O
1670;13;O
1694;14;O
1698;13;O
1710;16;O
1735;14;O
1757;11;O
1768;19;O
1793;80;O
1796;13;O
