#TimeStamp;TripTime;Type
25;11;O
27;8;O
31;19;O
31;11;O
39;11;O
47;22;O
64;20;O
70;27;O
70;22;O
73;20;O
100;25;O
141;21;O
155;22;O
200;23;O
249;25;O
258;25;O
262;17;O
296;25;O
309;20;O
333;20;O
350;23;O
410;27;O
429;19;O
451;29;O
459;25;O
494;17;O
536;16;O
556;18;O
563;16;O
634;20;O
689;16;O
689;19;O
706;29;O
735;26;O
739;24;O
746;22;O
747;24;O
786;23;O
796;28;O
812;25;O
823;20;O
903;18;O
906;21;O
948;43;O
970;25;O
974;26;O
1006;23;O
1045;20;O
1122;26;O
1161;21;O
1176;31;O
1186;15;O
1214;22;O
1242;20;O
1285;7;O
1288;23;O
1305;19;O
1306;13;O
1336;13;O
1375;18;O
1379;15;O
1440;14;O
1493;18;O
1533;22;O
1535;22;O
1671;24;O
1689;19;O
1699;17;O
1703;34;O
1725;23;O
1749;14;O
1763;22;O
1787;15;O
