#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;77.77;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.92;78.33;0.11;PP/0.01,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.63;76.11;0.24;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.9;75.84;0.28;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.76;75.84;0.32;PP/0.01,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
299.85;75.64;0.36;PP/0.01,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.99;75.41;0.4;PP/0.01,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.95;75.38;0.44;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
480;75.29;0.46;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.97;75.15;0.48;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.98;75.09;0.51;PP/0.02,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
659.71;75.09;0.54;PP/0.02,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
719.96;75.09;0.59;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
779.93;75.09;0.62;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
839.87;74.75;0.65;PP/0.03,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
899.71;74.66;0.68;PP/0.03,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
959.64;74.64;0.72;PP/0.04,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1019.78;74.64;0.76;PP/0.04,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1079.98;74.56;0.78;PP/0.04,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1139.71;74.31;0.82;PP/0.05,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1199.72;74.1;0.84;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1259.9;73.86;0.87;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1319.85;73.84;0.92;PP/0.06,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1379.91;73.8;0.96;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1439.97;73.68;1;PP/0.07,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1499.71;73.64;1.03;PP/0.08,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1559.81;73.62;1.08;PP/0.08,TA/0.39,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1619.95;73.62;1.13;PP/0.09,TA/0.4,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1679.82;73.62;1.17;PP/0.09,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1739.73;73.62;1.2;PP/0.1,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1799.87;73.62;1.23;PP/0.1,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
