#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.76;0.62;100;0;0;0;0;0;0;0;0;0
1199.71;0.43;100;0;0;0;0;0;0;0;0;0
1799.98;0.3;100;0;0;0;0;0;0;0;0;0
