#TimeStamp;TripTime;Type
29;7;O
31;17;O
44;11;O
55;20;O
65;21;O
74;24;O
88;15;O
118;18;O
133;14;O
185;25;O
197;16;O
225;13;O
228;16;O
237;21;O
261;13;O
268;18;O
285;20;O
327;23;O
335;16;O
342;12;O
380;20;O
384;8;O
389;14;O
412;15;O
439;37;O
446;23;O
503;13;O
510;27;O
522;21;O
541;19;O
548;18;O
575;20;O
599;19;O
605;25;O
644;18;O
646;22;O
680;18;O
687;25;O
704;15;O
708;25;O
711;8;O
740;22;O
756;19;O
775;7;O
795;15;O
820;14;O
824;17;O
832;14;O
860;10;O
872;23;O
892;7;O
901;16;O
911;19;O
927;11;O
934;20;O
954;15;O
973;22;O
974;18;O
981;13;O
995;12;O
1016;14;O
1030;22;O
1081;33;O
1082;11;O
1116;22;O
1120;18;O
1136;18;O
1151;21;O
1197;14;O
1218;12;O
1247;31;O
1249;23;O
1251;19;O
1272;22;O
1277;16;O
1279;23;O
1315;15;O
1336;15;O
1359;17;O
1383;11;O
1398;14;O
1410;25;O
1422;14;O
1429;14;O
1442;15;O
1454;14;O
1480;13;O
1500;14;O
1506;31;O
1517;27;O
1528;22;O
1536;19;O
1562;23;O
1587;19;O
1588;13;O
1599;28;O
1615;13;O
1621;22;O
1656;13;O
1659;13;O
1666;15;O
1679;22;O
1706;15;O
1709;31;O
1717;14;O
1732;18;O
1744;19;O
1763;18;O
1778;20;O
1779;11;O
1790;20;O
