#TimeStamp;DistanceTraveled
59.99;332.48
119.65;239.93
179.9;135.84
239.96;135.87
299.95;116.84
359.73;180.42
419.73;140
479.7;41.61
539.77;134.97
599.66;99.05
659.74;39.25
719.94;92.02
779.98;56.55
839.87;93.7
899.91;205.41
959.71;111.41
1019.87;69.75
1079.66;92.31
1139.85;123.36
1199.68;190.65
1259.86;152.31
1319.65;85.09
1379.84;103.35
1439.96;169.7
1499.71;121.46
1559.91;107.35
1619.96;147.09
1679.8;158.83
1740;134.02
1799.68;68.02
