#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.37
59.99;20;200;0;51.06;0;59.99;0;0.34
119.65;20;200;0;91.93;0;119.65;0;0.32
179.9;20;200;0;121.24;0;176.7;0;0.31
239.96;20;200;0;164.65;0;230.82;0;0.32
299.95;20;200;0;183.71;0;293.56;0;0.3
359.73;20;200;0;206.37;0;341.1;0;0.33
419.73;20;200;0;216.39;0;374.7;0;0.39
479.7;20;200;0;271.04;0;405.41;0;0.41
539.77;20;200;0;280.62;0;437.17;0;0.47
599.66;20;200;0;308.85;0;482.16;0;0.5
659.74;20;200;0;334.29;0;515.9;0;0.47
719.94;20;200;0;338.34;0;573.85;0;0.37
779.98;20;200;0;369.72;0;637.23;0;0.35
839.87;20;200;0;406.27;0;714.78;0;0.31
899.91;200;200;0;394.01;0;744.34;0;0.36
959.71;200;200;0;414.97;0;710.15;0;0.42
1019.87;200;200;0;466.09;0;780.28;0;0.4
1079.66;200;200;0;485.84;0;896.46;0;0.29
1139.85;200;200;0;451.62;0;926.46;0;0.41
1199.68;200;200;0;464.7;0;903.08;0;0.4
1259.86;200;200;0;443.35;0;1056.57;0;0.48
1319.65;200;200;0;458.36;0;1100.33;0;0.52
1379.84;200;200;0;515.64;0;1069.38;0;0.5
1439.96;200;200;0;495.31;0;1027.32;0;0.54
1499.71;200;200;0;538.15;0;1052.33;0;0.53
1559.91;200;200;0;573.59;0;1185.3;0;0.42
1619.96;200;200;0;567.93;0;1306.54;0;0.36
1679.8;200;200;0;519.49;0;1421.72;0;0.37
1740;200;200;0;535.68;0;1378.92;0;0.46
1799.68;200;194;0;574.65;0;1381.1;0;0.46
