#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.52
59.64;200;200;0;59.64;0;59.64;0;0.52
119.9;200;200;0;87.99;0;117.53;0;0.3
179.99;200;200;0;129.18;0;163.35;0;0.26
239.81;200;200;0;151.73;0;210.66;0;0.29
299.86;200;200;0;185.97;0;255.27;0;0.31
359.81;200;200;0;217.99;0;293.92;0;0.25
419.62;200;200;0;235.4;0;346.58;0;0.26
479.76;200;200;0;261.57;0;419.36;0;0.23
539.97;200;200;0;286.92;0;437.51;0;0.24
599.82;200;200;0;287.52;0;465.07;0;0.27
659.87;200;200;0;305.19;0;530.85;0;0.25
719.97;200;200;0;315.3;0;570.75;0;0.22
779.9;200;200;0;360.85;0;645.83;0;0.25
839.64;200;200;0;354.15;0;753.46;0;0.24
899.83;200;200;0;383.22;0;832.7;0;0.19
959.98;200;200;0;385.99;0;810.09;0;0.26
1019.98;200;200;0;442.04;0;750.25;0;0.4
1079.9;200;196;0;427.01;0;807.87;0;0.42
1139.86;200;184;0;393.37;0;738.23;0;0.44
1199.72;200;167;0;422.21;0;900.72;0;0.42
1259.68;200;181;0;455.99;0;932.46;0;0.46
1319.7;200;160;0;426.26;0;946.28;0;0.43
1379.84;200;140;0;408.06;0;1129.21;0;0.44
1439.96;200;131;0;388.52;0;1094.93;0;0.43
1499.96;200;115;0;379.54;0;1110.64;0;0.36
1559.99;200;91;0;401.84;0;1335.37;0;0.34
1619.78;200;87;0;453.84;0;1528.47;0;0.25
1679.96;200;83;0;453.77;0;1580.07;0;0.26
1739.93;200;69;0;413.44;0;1579.73;0;0.28
1799.88;200;67;0;463.78;0;1669.87;0;0.26
