#TimeStamp;TripTime;Type
43;18;O
51;18;O
54;15;O
55;31;O
64;22;O
69;13;O
117;19;O
150;21;O
157;22;O
174;23;O
177;22;O
203;15;O
207;16;O
227;24;O
259;27;O
260;13;O
287;22;O
323;13;O
324;14;O
343;23;O
370;21;O
381;16;O
388;24;O
429;16;O
443;26;O
448;23;O
449;22;O
505;21;O
515;26;O
529;22;O
543;19;O
555;27;O
583;15;O
602;25;O
644;20;O
652;46;O
663;25;O
664;20;O
666;23;O
670;8;O
755;24;O
771;30;O
789;16;O
797;30;O
803;18;O
824;16;O
835;13;O
863;16;O
882;13;O
887;25;O
899;14;O
922;24;O
943;22;O
951;14;O
964;17;O
999;12;O
1000;23;O
1060;27;O
1065;12;O
1089;21;O
1091;28;O
1113;24;O
1142;26;O
1148;21;O
1183;27;O
1223;30;O
1236;17;O
1250;21;O
1259;25;O
1266;27;O
1297;16;O
1310;24;O
1341;14;O
1366;24;O
1392;26;O
1417;23;O
1423;16;O
1427;19;O
1445;26;O
1476;29;O
1482;25;O
1496;22;O
1512;18;O
1516;24;O
1592;25;O
1598;35;O
1607;33;O
1622;32;O
1634;17;O
1656;28;O
1673;18;O
1681;12;O
1692;28;O
1697;29;O
1715;25;O
1734;24;O
1748;19;O
1757;28;O
1793;19;O
1797;17;O
