#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;90.85;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;92.24;0.12;PP/0,TA/0.06,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.98;91.75;0.2;PP/0,TA/0.13,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.83;91.29;0.23;PP/0.01,TA/0.14,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.82;91.2;0.26;PP/0.01,TA/0.15,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.74;91.13;0.29;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
359.6;91.11;0.31;PP/0.01,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.93;91.11;0.34;PP/0.01,TA/0.18,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.98;91.11;0.37;PP/0.02,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
539.8;90.68;0.41;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
599.97;90.37;0.43;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
659.99;90.3;0.46;PP/0.02,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
719.64;90.3;0.49;PP/0.03,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.87;90.3;0.52;PP/0.03,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
839.59;89.97;0.55;PP/0.03,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.99;89.56;0.58;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
959.68;89.5;0.6;PP/0.04,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.79;89.46;0.63;PP/0.04,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.93;89.46;0.65;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.93;89.46;0.68;PP/0.04,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1199.65;89.3;0.7;PP/0.04,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1259.75;89.14;0.74;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1319.72;88.85;0.77;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.96;88.8;0.8;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1439.94;88.8;0.82;PP/0.07,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1499.97;88.8;0.84;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1559.72;88.8;0.86;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.65;88.8;0.88;PP/0.07,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.96;88.8;0.91;PP/0.08,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.96;88.73;0.93;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.62;88.55;0.95;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
