#TimeStamp;TripTime;Type
38;20;O
45;28;O
48;26;O
81;22;O
85;27;O
88;17;O
151;18;O
163;17;O
176;22;O
249;26;O
254;27;O
259;29;O
268;13;O
269;7;O
303;24;O
326;15;O
369;19;O
381;19;O
393;23;O
399;27;O
423;24;O
427;15;O
468;24;O
498;17;O
499;7;O
514;30;O
529;18;O
557;28;O
568;14;O
570;18;O
599;20;O
635;22;O
644;29;O
686;15;O
698;25;O
699;34;O
744;27;O
745;12;O
750;17;O
790;13;O
801;21;O
819;28;O
838;19;O
848;24;O
878;21;O
907;33;O
924;16;O
938;13;O
955;24;O
961;18;O
1009;24;O
1023;25;O
1029;19;O
1036;13;O
1038;11;O
1050;21;O
1092;24;O
1132;15;O
1137;29;O
1137;21;O
1142;13;O
1164;26;O
1200;23;O
1211;23;O
1244;22;O
1258;22;O
1264;17;O
1277;13;O
1314;20;O
1325;14;O
1343;18;O
1356;26;O
1369;9;O
1389;24;O
1408;32;O
1415;25;O
1445;13;O
1467;23;O
1472;18;O
1493;28;O
1534;19;O
1544;33;O
1553;23;O
1584;23;O
1598;8;O
1610;25;O
1615;33;O
1647;21;O
1669;21;O
1670;22;O
1686;29;O
1694;26;O
1710;16;O
1723;16;O
1751;15;O
1775;13;O
1777;24;O
1790;21;O
