#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.35;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;112.35;0.1;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.96;112.35;0.22;PP/0,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.89;112.29;0.24;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.98;112.22;0.27;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
299.86;112.11;0.31;PP/0.01,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
359.79;112.11;0.33;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.75;112.11;0.38;PP/0.02,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.7;111.89;0.41;PP/0.02,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
539.77;111.82;0.43;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.99;111.68;0.46;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
659.84;111.56;0.49;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
719.95;111.56;0.51;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.99;111.56;0.54;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.93;111.56;0.56;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
899.95;111.56;0.58;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
959.82;111.56;0.61;PP/0.04,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
1020;111.35;0.63;PP/0.04,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
1079.76;111.35;0.66;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.91;111.07;0.69;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1199.71;110.69;0.71;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1259.86;110.48;0.73;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1319.76;110.11;0.77;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.74;110;0.79;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.86;109.95;0.82;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1500;109.94;0.84;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1559.59;109.93;0.86;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1619.92;109.93;0.88;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1679.82;109.93;0.91;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.98;109.93;0.93;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.96;109.93;0.95;PP/0.07,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
