#TimeStamp;DistanceTraveled
59.61;192.17
119.86;189.72
179.94;183.25
239.88;100.37
299.74;154.28
359.64;190.44
419.98;148.38
479.85;189.12
539.99;133.53
599.66;185.53
659.89;97.21
719.88;177.12
779.85;105.44
839.86;185.91
899.98;190.69
959.98;159.56
1019.88;216.43
1079.76;127.31
1139.67;163.51
1199.75;167.09
1259.84;167.6
1319.86;115.47
1379.99;161.33
1439.85;164.34
1499.92;177.68
1559.85;196.25
1619.99;211.93
1679.84;171.37
1739.98;203.14
1799.96;204.15
