#TimeStamp;TripTime;Type
34;13;O
35;10;O
49;33;O
55;16;O
58;33;O
72;22;O
98;18;O
120;19;O
154;25;O
161;18;O
185;20;O
188;20;O
203;15;O
226;30;O
248;14;O
264;21;O
281;20;O
296;22;O
306;19;O
355;25;O
367;24;O
382;28;O
385;22;O
395;23;O
432;18;O
450;22;O
466;17;O
473;15;O
494;19;O
514;18;O
521;18;O
570;32;O
594;21;O
595;21;O
596;20;O
596;33;O
618;16;O
645;23;O
658;21;O
683;24;O
705;19;O
757;30;O
776;24;O
777;17;O
791;27;O
795;22;O
800;13;O
846;25;O
866;31;O
872;16;O
873;16;O
901;29;O
910;22;O
941;27;O
945;29;O
954;29;O
982;21;O
988;22;O
1043;25;O
1044;14;O
1060;19;O
1061;22;O
1063;18;O
1111;18;O
1113;14;O
1136;20;O
1150;29;O
1155;23;O
1164;19;O
1186;21;O
1231;22;O
1235;25;O
1255;23;O
1303;32;O
1314;14;O
1325;27;O
1326;23;O
1358;16;O
1364;31;O
1401;19;O
1454;24;O
1468;23;O
1488;20;O
1495;33;O
1502;35;O
1512;27;O
1544;14;O
1557;31;O
1576;20;O
1601;21;O
1637;31;O
1643;11;O
1645;20;O
1662;23;O
1678;24;O
1694;25;O
1721;14;O
1737;23;O
1738;21;O
1739;20;O
1779;16;O
1796;19;O
1799;28;O
