#TimeStamp;TripTime;Type
31;17;O
44;11;O
45;19;O
57;23;O
66;17;O
71;20;O
130;27;O
130;17;O
163;19;O
171;23;O
188;23;O
213;17;O
217;16;O
241;12;O
266;17;O
300;21;O
304;27;O
313;21;O
341;6;O
356;13;O
368;29;O
396;14;O
401;22;O
412;24;O
421;20;O
476;21;O
483;16;O
489;7;O
507;14;O
509;27;O
523;27;O
579;16;O
599;16;O
605;22;O
618;21;O
661;24;O
680;19;O
698;22;O
699;24;O
721;15;O
733;16;O
747;22;O
787;17;O
788;18;O
797;17;O
824;23;O
831;23;O
868;36;O
882;19;O
899;25;O
913;14;O
914;15;O
940;24;O
954;14;O
970;20;O
1011;16;O
1028;19;O
1040;22;O
1054;14;O
1072;23;O
1085;31;O
1110;28;O
1116;24;O
1123;31;O
1148;24;O
1175;17;O
1191;28;O
1210;15;O
1223;32;O
1234;19;O
1276;22;O
1284;28;O
1288;31;O
1296;20;O
1323;22;O
1330;18;O
1349;11;O
1373;13;O
1415;20;O
1427;29;O
1445;14;O
1450;11;O
1476;13;O
1476;29;O
1498;17;O
1502;23;O
1520;27;O
1536;19;O
1552;13;O
1593;16;O
1612;13;O
1637;24;O
1647;23;O
1672;12;O
1673;30;O
1693;26;O
1704;23;O
1734;22;O
1745;29;O
1774;23;O
1780;13;O
1781;8;O
1798;20;O
