#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;93.05;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.86;93.56;0.07;PP/0,TA/0.04,IS/0,PS/0.01,RB/0,OB/0.01,RP/0
119.84;93.56;0.12;PP/0.01,TA/0.07,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
180;93.56;0.15;PP/0.01,TA/0.07,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
239.82;93.56;0.18;PP/0.01,TA/0.09,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
299.88;93.56;0.21;PP/0.01,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
359.99;93.56;0.24;PP/0.01,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
419.59;93.56;0.26;PP/0.02,TA/0.12,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
479.86;93.56;0.3;PP/0.02,TA/0.13,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
539.72;93.56;0.33;PP/0.02,TA/0.13,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
599.98;93.56;0.36;PP/0.02,TA/0.14,IS/0,PS/0.05,RB/0,OB/0.03,RP/0
659.98;93.56;0.41;PP/0.02,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
719.81;93.77;0.44;PP/0.03,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
779.93;93.77;0.48;PP/0.03,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
839.95;93.77;0.52;PP/0.03,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
899.6;93.77;0.54;PP/0.03,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.04,RP/0
959.98;93.77;0.56;PP/0.04,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.04,RP/0
1019.68;93.77;0.58;PP/0.04,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.04,RP/0
1079.98;93.77;0.6;PP/0.04,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.04,RP/0
1139.71;93.77;0.64;PP/0.04,TA/0.22,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1199.77;93.77;0.68;PP/0.05,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1259.69;93.77;0.71;PP/0.05,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1319.99;93.77;0.73;PP/0.05,TA/0.24,IS/0,PS/0.09,RB/0,OB/0.06,RP/0
1379.98;93.77;0.76;PP/0.05,TA/0.24,IS/0,PS/0.09,RB/0,OB/0.06,RP/0
1439.89;93.77;0.79;PP/0.06,TA/0.25,IS/0,PS/0.09,RB/0,OB/0.06,RP/0
1499.74;93.77;0.82;PP/0.06,TA/0.25,IS/0,PS/0.09,RB/0,OB/0.06,RP/0
1559.7;93.77;0.85;PP/0.06,TA/0.26,IS/0,PS/0.09,RB/0,OB/0.07,RP/0
1619.97;93.77;0.88;PP/0.07,TA/0.26,IS/0,PS/0.09,RB/0,OB/0.07,RP/0
1679.97;93.77;0.91;PP/0.07,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.07,RP/0
1739.59;94.13;0.93;PP/0.07,TA/0.27,IS/0,PS/0.1,RB/0,OB/0.07,RP/0
1799.88;94.13;0.96;PP/0.08,TA/0.27,IS/0,PS/0.1,RB/0,OB/0.08,RP/0
