Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;39.50;3.50;229;157;34;34.38805831412664;227.52988985845585;5.04444444444448;68.32222222222299;6.735294117647059;707.1974241909016;1800
OutputStation1;39.50;9.50;244;192;31;39.9011914082279;327.2384213064761;5.08888888888896;72.23287156919127;7.870967741935484;628.0560895323515;1800
OutputStation2;0.50;6.50;232;169;33;34.835853337465366;254.2343369984879;5.04444444444448;68.28629150101551;7.03030303030303;696.2929509747605;1800
