#TimeStamp;TripTime;Type
37;12;O
43;16;O
52;38;O
53;21;O
61;20;O
87;12;O
154;23;O
182;18;O
218;27;O
238;23;O
238;20;O
258;19;O
275;21;O
278;16;O
334;20;O
348;14;O
382;19;O
389;22;O
412;16;O
420;28;O
450;30;O
470;14;O
496;18;O
510;13;O
545;23;O
563;18;O
606;31;O
606;27;O
634;22;O
662;19;O
667;24;O
695;24;O
714;20;O
744;21;O
747;17;O
767;16;O
784;23;O
814;22;O
848;28;O
885;23;O
895;20;O
916;19;O
952;36;O
975;15;O
976;25;O
999;31;O
1042;17;O
1059;23;O
1076;11;O
1109;21;O
1122;21;O
1154;17;O
1186;34;O
1193;13;O
1198;16;O
1220;23;O
1230;29;O
1237;15;O
1270;11;O
1277;30;O
1301;21;O
1318;24;O
1328;11;O
1340;16;O
1378;16;O
1399;24;O
1425;26;O
1428;31;O
1430;6;O
1432;30;O
1473;13;O
1502;23;O
1507;18;O
1516;17;O
1518;27;O
1528;24;O
1575;28;O
1591;24;O
1600;14;O
1606;25;O
1629;24;O
1643;19;O
1655;22;O
1675;15;O
1676;21;O
1717;36;O
1751;21;O
1772;37;O
1786;14;O
1789;72;O
1791;29;O
