#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.31
59.83;200;200;0;58.08;0;59.83;0;0.3
119.73;200;200;0;91.56;0;119.73;0;0.3
179.69;200;200;0;135.06;0;175.48;0;0.38
239.68;200;200;0;166.08;0;226.59;0;0.4
299.68;200;200;0;192.26;0;293.27;0;0.35
359.85;200;200;0;211.57;0;340.94;0;0.47
419.97;200;200;0;249.73;0;376.15;0;0.45
479.8;200;200;0;282.2;0;397.62;0;0.46
539.83;200;200;0;322.45;0;444.91;0;0.49
599.99;200;200;0;276.4;0;504.65;0;0.51
659.99;200;200;0;330.68;0;564.57;0;0.5
719.95;200;200;0;335.07;0;626.13;0;0.47
779.81;200;200;0;318.03;0;635.9;0;0.49
839.68;200;200;0;324.78;0;652.59;0;0.51
899.96;200;200;0;323.02;0;648.21;0;0.57
959.88;200;200;0;356.33;0;684.54;0;0.6
1019.79;200;200;0;391.92;0;771.32;0;0.61
1079.91;200;200;0;417.05;0;839.58;0;0.63
1139.91;200;200;0;418.55;0;909.18;0;0.67
1199.89;200;200;0;410.59;0;993.64;0;0.6
1259.72;200;200;0;409.81;0;999.31;0;0.61
1319.67;200;200;0;463.08;0;1113.41;0;0.59
1379.98;200;200;0;490.76;0;1164.34;0;0.56
1439.98;200;200;0;526.65;0;1205.54;0;0.56
1499.87;200;200;0;491.82;0;1152.93;0;0.65
1559.8;200;195;0;552.17;0;1271.71;0;0.63
1619.71;200;190;0;552.16;0;1371.37;0;0.65
1679.84;200;183;0;553.57;0;1408.04;0;0.63
1739.62;200;170;0;592.42;0;1422.01;0;0.62
1799.85;200;155;0;649.34;0;1496.35;0;0.64
