#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
44.35;1;44.35;44.35;-9589.69
49.02;1;49.02;49.02;-9613.96
50.05;0;50.05;50.05;-8849.79
52.82;1;52.82;8.14;-11568.13
54.7;0;54.7;54.7;-8964.51
57.23;2;57.23;57.23;-9697.29
61.27;2;61.27;61.27;-9743.81
63.16;0;63.16;63.16;-9280.65
65.69;2;65.69;16.59;-8902.81
67.49;0;67.49;18.39;-10105.76
70.07;2;70.07;12.8;-9971.64
71.7;0;71.7;21.35;-10220.7
76.1;0;76.1;21.33;-10568.83
80.57;0;80.57;17.34;-10642.78
84.96;0;84.96;17.32;-11326.13
85.45;2;85.45;85.45;-9608.12
85.97;1;85.97;85.97;-9318.1
89.38;0;13.21;12.79;-10126.25
89.87;2;89.87;89.87;-9626.21
93.94;2;93.94;93.94;-9732.26
94.56;1;94.56;45.47;-10003.34
100.02;0;100.02;100.02;-9201.45
102.23;2;102.23;36.38;-11056.52
103.07;1;103.07;49.84;-11632.41
107.33;1;37.06;22.29;-8691.77
110.44;2;110.44;25.41;-9733.08
111.6;1;111.6;25.31;-10262.28
114.48;2;114.48;28.93;-11591.52
116.13;1;116.13;21.41;-10275.4
120.04;0;120.04;30.59;-9207.11
120.04;1;30.59;16.91;-10459.64
122.95;2;36.66;32.98;-9953.89
124.2;0;38.65;30.15;-9461.61
124.2;1;124.2;16.64;-11247.06
126.99;2;37.02;32.95;-11354.95
128.46;0;128.46;28.06;-10615.35
130.91;2;130.91;28.52;-11651.22
132.53;0;47.5;12.09;-10882.39
135.17;2;27.62;24.69;-9774.16
136.53;0;136.53;12.04;-11290.61
139.59;2;37.2;25.06;-10592.11
140.53;0;77.3;12;-13099.86
143.64;2;27.24;20.64;-11748.61
147.68;1;147.68;147.68;-9484.61
148.04;2;53.33;20.93;-11862.79
151.68;0;151.68;151.68;-9187.65
152.47;2;52.08;21.32;-11952.52
155.68;1;155.68;31.19;-10646.16
155.8;0;155.8;19.18;-9971.91
156.6;2;36.16;21.39;-11961.03
159.84;0;159.84;19.18;-9865.96
163.84;0;163.84;16.09;-11882.2
168.4;2;168.4;168.4;-9650.56
172.42;2;106.57;102.15;-8975.41
188.43;2;85.29;31.42;-10291.62
192.28;2;39.69;28.35;-11193
211.02;1;67.27;63.27;-10691.84
224.37;0;224.37;64.49;-10659.81
225.91;1;225.91;70.12;-11288.67
234.6;1;234.6;9.82;-10620.14
239.12;1;239.12;12.79;-11725.66
244.2;0;244.2;244.2;-8682.25
245.03;2;195.94;72.55;-10476.07
248.84;0;248.84;248.84;-8998.17
253.38;2;253.38;253.38;-9577.14
257.39;0;12.78;12.36;-9773.55
257.68;2;93.75;69.13;-9002.72
273.6;1;163.12;157.2;-10500.3
278.05;1;89.49;66.98;-9731.11
278.33;2;278.33;85.74;-9665.02
282.49;1;282.49;43.32;-9722.54
286.46;1;286.46;12.55;-9887.85
286.75;2;286.75;28.91;-10041.51
290.38;1;196.34;16.47;-9949.9
290.63;0;290.63;290.63;-9099.22
291.01;2;291.01;17.09;-10214.48
294.47;1;294.47;16.14;-10032.61
294.75;0;102.15;37.31;-9380.01
298.76;1;298.76;16.23;-10372.52
298.96;0;143.12;54.35;-8839.78
302.85;1;302.85;16.27;-10745.56
303.13;0;303.13;16.55;-10151.71
307.27;1;258.18;16.64;-11215.13
307.39;0;81.06;16.63;-10787.9
311.32;1;311.32;16.56;-11809.4
311.39;0;16.63;16.42;-9657.79
315.8;1;230.77;16.84;-12140.32
315.85;0;180.63;16.72;-10941.41
319.61;1;319.61;16.48;-12302.94
320;0;74.92;16.66;-11198.88
324.4;0;33.65;16.64;-11548.58
330.46;1;330.46;330.46;-9081.81
343.7;0;343.7;118.93;-11311.81
344.17;2;344.17;99.09;-9959.04
348.59;2;348.59;57.54;-9842.61
350.64;1;350.64;19.86;-10597.75
354.86;1;354.86;24.09;-11273.92
356.79;2;356.79;12.67;-11679.77
358.91;1;358.91;8.04;-11684.93
360.62;2;360.62;16.41;-12061.71
362.69;1;109.27;7.79;-12383.71
367.88;2;220.13;215.29;-9700.33
376.25;2;376.25;19.39;-9645.96
380;2;216.07;19.09;-9665.79
394.43;1;394.43;78.58;-11319.53
398.93;0;398.93;54.81;-11578.86
402.93;1;402.93;8.41;-10922.53
403.06;0;158.03;8.55;-10113.05
407.62;0;259.45;8.64;-10227.33
411.83;0;153.99;8.43;-10485.44
416.17;0;243.69;8.35;-10711.33
418.34;2;418.34;50.13;-9907.73
424.47;1;424.47;61.47;-9804.47
426.81;2;426.81;10.4;-10111.66
430.87;2;430.87;12.42;-11467.78
432.69;1;154.36;29.72;-9864.41
438.21;0;438.21;113.48;-10072.24
441.05;1;154.12;16.51;-10030.42
445.32;1;445.32;20.78;-9912.55
446.55;0;446.55;30.14;-10388.03
449.74;1;46.77;16.86;-10519.04
450.88;0;450.88;12.61;-10223.13
454;1;159.03;12.7;-10593.69
455.3;0;22.42;17.03;-10056.42
458.09;1;113.97;12.73;-11238.64
459.67;0;65.15;12.97;-10553.07
462.04;1;175.46;12.26;-11391.92
463.59;0;87.29;12.48;-10891.12
465.29;2;465.29;465.29;-9345.98
466.33;1;16.55;12.28;-9400.92
467.97;0;467.97;12.44;-11095.94
469.84;2;469.84;89.5;-10406.66
470.64;1;19.52;12.48;-11086.72
474.21;2;474.21;43.3;-8358.41
475.06;1;16.9;12.85;-11300.98
478.35;2;478.35;16.15;-9578.02
479.06;1;188;12.43;-11386.83
480.31;0;16.31;16.14;-11409.97
482.31;2;427.54;16.76;-10150.15
482.93;1;433.84;12.18;-11979.2
486.77;2;486.77;16.8;-11942.94
495.59;0;495.59;495.59;-8598.27
500;0;500;19.41;-9630.53
502.77;1;502.77;382.33;-10279.32
504.62;0;454.27;8.69;-10338.68
506.48;1;506.48;23.23;-9922.17
508.44;0;508.44;12.51;-9963.67
510.48;1;510.48;14.55;-10489.71
512.44;2;512.44;512.44;-9173.8
512.48;0;512.48;12.13;-10338.6
514.91;1;514.91;12.1;-10640.86
516.7;0;516.7;11.93;-10572.26
519.37;1;519.37;12.51;-11192.72
521.08;0;521.08;12.22;-10763.88
539.09;0;114.56;75.09;-10176.77
563.26;0;99.09;24.01;-9041.2
566.95;1;566.95;566.95;-9101.32
567.57;0;129.3;28.33;-9017.81
571.72;0;106.18;8.06;-9803.41
574.05;2;574.05;95.62;-9516.49
576.08;0;106.12;8.24;-9819.55
578.17;2;77.82;65.69;-8228.71
580;0;249.22;7.99;-10090.69
584.17;0;88.24;8.02;-10155.16
585.98;2;585.98;103.39;-10409.92
588.03;0;125.83;7.83;-10363.75
590.19;2;291.23;18.18;-9104.04
592.19;0;284.43;7.95;-10576.47
594.31;2;250.09;20.15;-9428.7
596.35;0;543.13;8.07;-10732.01
598.35;2;278.04;20.14;-10241.64
600.4;0;479.96;8.07;-11308.22
601.98;1;601.98;87.02;-11086.02
602.4;2;602.4;16.11;-10277.74
606.82;2;85.45;16.49;-10866.3
608.32;0;608.32;91.38;-11170.55
611.08;2;98.6;16.71;-12610.71
612.13;0;25.84;11.68;-9189.88
615.34;2;12.99;12.94;-11188.73
616.08;0;96.67;9.2;-10223.15
620;2;17.6;17.53;-11116.81
620.08;0;136.83;11.71;-10762.55
624.5;0;157.88;12.09;-10963.55
640.26;2;20.18;19.76;-10490.34
649.74;1;298.87;82.74;-8576.9
651.56;2;651.56;651.56;-9186.66
653.61;1;653.61;333.72;-9513.37
655.66;2;324.88;44.35;-9807.07
661.59;1;661.59;59.24;-10479.55
664.49;0;664.49;588.32;-9289.46
665.97;1;508.96;16.09;-10977.18
667.73;2;667.73;17.85;-9659.1
670.06;1;266.66;20.18;-10613.66
671.85;2;69.39;19.97;-10050.78
672.48;0;100.48;47.94;-10778.51
674.1;1;434.93;20.18;-11029.78
675.77;2;85.44;19.85;-10473.96
676.57;0;195.98;14.6;-10008.25
678.56;1;262.15;16.6;-11458.63
680;2;680;12.03;-10624.58
680.69;0;72.32;16.14;-10035.49
682.61;1;408.7;16.6;-11488.25
683.81;2;76.93;11.8;-10806.77
684.86;0;117.87;12.22;-10493.36
687.12;1;687.12;16.77;-11729.09
688.17;2;201.28;12.11;-11153.28
705.1;0;705.1;183.74;-11242.14
706.12;1;706.12;394.73;-10021.86
708.24;2;351.38;92.58;-9264.97
709.33;0;584.85;393.44;-9703.34
710.04;1;710.04;31.35;-9362.07
712.35;2;349.36;92.27;-10480.63
721.64;0;597.15;40.9;-9729.11
728.55;2;728.55;23.35;-9761.46
730.47;0;730.47;25.27;-10803.55
732.83;2;254.4;24.54;-11031.49
734.59;0;55.91;29.39;-10528.02
736.5;2;84.62;23.84;-11247.56
740.85;2;360.5;12.14;-11479.89
745.26;2;291.22;12.38;-11702.36
747.36;0;268.15;62.21;-8936.4
749.15;2;749.15;12.23;-12062.87
755.89;1;324.98;73.17;-8845.58
760.98;2;760.98;274.09;-10695.81
769.47;2;104.92;24.09;-10873.32
775.23;0;53.2;29.85;-9712.29
779.7;0;91.49;32.27;-10982.51
779.7;1;355.17;300.49;-8932.25
783.77;0;203.57;8.29;-10980.37
787.72;1;53.09;12.25;-9297.71
788;0;175.59;8.23;-10988.76
792.09;1;287.31;12.31;-9364.24
792.13;0;22.61;8.13;-11152.31
796.18;0;293.36;8.08;-11354.78
800;1;24.53;12;-9426.6
800.48;0;138.51;8.3;-11602.18
804.36;1;58.98;12.23;-9953.51
807.65;0;145.68;73.01;-10112.24
808.48;1;77.97;8.3;-9959.91
811.8;0;811.8;191.3;-9967.27
812.98;2;65.55;43.46;-8841.3
816.68;1;55.55;12.27;-10360.55
821.35;1;65.21;12.79;-11676.35
825.15;2;825.15;16.59;-9291.33
825.44;1;378.75;8.46;-12089.07
828.08;0;48.31;23.67;-9508.76
829.08;2;829.08;15.95;-9724.35
832.53;0;832.53;24.58;-9549.6
833.7;2;163.35;8.3;-10308.56
836.74;0;836.74;24.75;-10516.31
838.07;2;24.94;8.63;-10392.57
839.52;1;478.62;83.38;-10077.36
840.79;0;256.54;12.66;-10745.78
842.02;2;13.89;8.16;-12276.46
843.71;1;557.13;156.55;-9307.99
844.84;0;65.07;12.27;-11740.83
849.5;2;849.5;701.32;-8932.23
852.18;1;852.18;26.37;-10402.77
856.56;1;183.92;19.78;-9780.85
860.84;1;155.65;21.19;-11075.61
867.77;0;867.77;67.13;-11271.71
871.51;0;597.6;30.66;-10425.91
904.02;1;904.02;193.75;-10099.52
920.88;2;609.5;232.67;-8809.31
925.08;2;777.33;75.41;-8851.59
927;0;927;55.08;-10009.85
930.93;0;243.76;200.42;-9764.23
933.26;2;933.26;12.17;-9497.19
935.25;0;935.25;10.05;-9803.18
937.34;2;860.75;16.25;-11003.71
939.39;0;363.23;12.34;-10225.57
941.3;1;100.45;84.46;-9661.18
947.48;0;20.43;16.22;-10186.76
949.4;1;157.27;45.34;-10000.93
951.23;0;245.06;15.93;-10332.71
953.47;1;953.47;15.97;-9071.46
955.63;0;289.62;16.13;-10874.24
957.63;1;957.63;16.28;-9115.46
959.61;2;959.61;583.31;-9889.9
960.09;0;254.89;12.54;-11286.73
961.98;1;28.68;12.44;-9799.42
963.42;2;963.42;710;-9344.21
968.15;2;968.15;34.84;-9425.28
970;1;654.16;16.41;-10494.02
974.3;1;140.44;16.62;-10632.93
974.91;0;292.18;252.87;-9317.16
976.13;2;976.13;38.63;-10073.53
978.74;1;170.79;16.71;-10768.18
978.98;0;190.88;23.3;-9672.41
982.75;1;245.83;12.46;-11521.1
982.93;0;415.09;22.8;-9943.74
987.1;1;211.63;12.76;-11601.43
987.33;0;66.24;17;-10438.67
991.35;1;310.61;12.57;-11653.09
995.17;1;319.11;12.24;-11708.86
999.73;1;460.48;12.4;-11757.54
1003.86;1;258.47;12.46;-13297.48
1019.4;1;536.81;166.98;-9296.94
1020.09;2;311.8;177.77;-8642.1
1023.34;1;313.08;23.48;-10883.65
1024.57;2;1024.57;64.92;-8874.14
1027.72;1;343.57;23.72;-11045.48
1031.76;1;96.46;12.12;-10477.58
1036.87;2;1036.87;68.68;-10292.69
1037.27;0;381.34;49.9;-9541.87
1044.94;2;65.92;25.29;-8997.96
1049.46;2;245.05;29.15;-9285.37
1049.73;0;429.23;12.62;-10929.65
1053.43;2;403.55;28.76;-9666.07
1054.06;0;1054.06;16.49;-11278.56
1057.87;2;253.46;20.75;-11319.65
1062.41;2;779.88;17.23;-11322.51
1070.73;2;17.09;16.67;-9807.89
1077.35;0;1077.35;921.51;-9548.48
1085.57;0;1085.57;1000.54;-9072.02
1085.95;2;485.51;324.82;-8553.07
1087.82;1;863.04;55.64;-10875.57
1090;2;865.22;126.23;-9718.88
1091.91;1;788.57;572.5;-7913.63
1093.84;0;425.87;16.31;-10996.59
1095.77;1;1095.77;10.13;-9362.8
1098.07;0;591.21;20.55;-10932.2
1098.07;2;142.4;35.59;-10134.15
1100;1;1005.96;12.09;-9607.1
1102.09;2;160.74;31.19;-10309.95
1104.16;1;1104.16;12.21;-10315.48
1106.2;2;1106.2;20.56;-10035.78
1110.53;2;260.86;24.53;-10663.71
1111.55;1;1111.55;83.79;-9653.35
1114.69;2;210.63;24.65;-10690.89
1123.91;1;1123.91;19.71;-9232.19
1128.5;1;1128.5;17.83;-10509.48
1132.67;1;22.01;20.98;-10894.81
1137.37;1;117.06;13.22;-11622.22
1140.09;0;528.78;85.98;-9124.1
1141.24;1;183.57;12.67;-11638.96
1144.33;0;494.45;161;-9081.68
1145.7;2;433.04;169.42;-9108.14
1148.79;0;498.91;54.88;-10110.81
1149.92;2;557.59;96.28;-9914.43
1152.96;0;613.72;54.85;-10216.17
1156.96;0;738.51;19.54;-9298.12
1161.64;0;573.36;21.51;-9697.63
1165.8;0;65.67;21.43;-10305.67
1166.11;1;212.52;65.98;-9904.66
1170.09;0;78.14;21.25;-10781.41
1182.72;1;1182.72;41.19;-9259.89
1183.26;2;1183.26;68.53;-9823.6
1186.84;1;357.4;25.15;-10649.07
1191.35;1;266.14;24.88;-10885.84
1193.48;0;1125.83;325.6;-9552.71
1195.68;1;1195.68;12.84;-10991.81
1203.56;1;787.15;342.32;-9484.52
1250.47;1;976.56;46.74;-9744.9
1250.52;2;311.02;148.36;-9023.47
1260;0;554.8;89.53;-9841.77
1260.13;2;1002.69;575.98;-9666.67
1264.1;0;643.59;106.85;-11820.11
1268.29;0;268.44;8.25;-9469.56
1272.38;0;110.69;12.33;-8801.45
1276.71;0;1276.71;12.57;-9974.9
1281.32;0;343.82;12.99;-10065.48
1283.25;1;482.61;259.57;-9301.28
1285.39;0;81.65;12.79;-10176.38
1289.81;0;315.46;12.88;-10247.09
1290.95;1;108.11;40.43;-10259.46
1293.62;0;25.28;12.25;-10423.35
1295.15;1;1210.11;13.78;-9020.91
1297.77;0;127.31;11.98;-10470.23
1299.4;1;1299.4;16.1;-9296.62
1302.04;0;354.5;12.08;-10520.67
1303.94;1;43.58;12.6;-9971.89
1306.42;0;315.03;12.41;-10522.08
1308.04;1;170.62;12.51;-10960.12
1308.42;2;964.3;48.07;-10447.35
1310.46;0;224.46;12.41;-10554.79
1312.35;1;30.99;12.63;-11106.25
1314.88;0;54.84;12.53;-10859.99
1316.81;1;1272.14;12.81;-11350.71
1319.3;0;265.2;12.84;-11134.53
1321.28;1;183.86;12.86;-11585.5
1325.27;1;16.85;12.81;-9218.66
1329.45;1;189.31;12.56;-11598.44
1330.21;0;521.65;164.1;-9536.07
1340;2;1340;233.76;-9169.96
1340.66;1;1340.66;144.93;-9623.31
1346.5;0;504.18;27.15;-9899.74
1350.28;0;1350.28;20.49;-9466.38
1354.66;0;386.47;24.1;-9518.48
1356.78;1;61.25;26.99;-9084.73
1358.78;0;380;12.17;-9560.1
1360.67;1;1229.51;20.6;-8670.74
1362.88;0;171.19;12.22;-9961.68
1364.96;1;203.27;24.19;-9450.18
1366.84;0;200.73;12.13;-10098.76
1369.06;1;69.33;12.24;-9510.56
1371.12;0;394.84;12.3;-10169.34
1373.17;1;75.11;12.1;-9974.54
1375.05;0;337.94;11.98;-10181.53
1377.26;1;100.33;12.14;-10535
1378.89;0;341.31;11.77;-10279.73
1381.35;1;940.05;12.19;-10621.31
1385.35;2;1385.35;76.88;-9723.77
1385.63;1;81.63;12.41;-10994.17
1386.98;0;455.73;15.81;-10512.46
1389.67;1;81.21;12.37;-11206
1391.03;0;336.97;15.82;-10619.26
1393.43;2;1393.43;16.13;-9255.25
1393.67;1;236.42;12.04;-11310.41
1395.2;0;433.17;15.94;-10688.6
1397.48;2;1397.48;11.85;-9251.68
1399.4;0;379.75;12.1;-10701.47
1401.62;2;1401.62;7.95;-9622.11
1403.62;0;341.14;12.27;-10886.07
1405.83;2;1405.83;8.07;-10345.72
1408.79;1;1408.79;1408.79;-8253.35
1412.41;2;1412.41;301.75;-9262.79
1412.87;1;1257.08;23.16;-9766.69
1414.34;0;1414.34;1250.41;-9782.64
1416.49;2;1416.49;76.43;-8706.73
1459.38;1;726.5;50.48;-9823.68
1473.35;0;1473.35;1473.35;-7745.26
1492.43;2;1492.43;342.27;-9073.14
1493.64;1;1125.43;80.7;-10564.57
1496.85;2;1496.85;84.07;-9978.25
1496.93;0;708.93;517.91;-9781.87
1508.43;2;1508.43;91.6;-10253.53
1544.01;1;1544.01;1544.01;-7914.78
1544.63;0;1544.63;229.7;-9188.13
1559.65;1;1559.65;234.28;-9712.09
1575.62;0;1130.26;78.4;-10248.63
1589.25;2;1589.25;92.32;-9052.74
1600.84;2;1600.84;108.33;-8750.31
1618.2;0;1618.2;144.77;-9566.73
1634.98;1;798.2;497.56;-10470.19
1643.22;1;1643.22;1643.22;-8042.22
1656.07;0;1528.96;80.4;-10474.88
1674.14;2;1674.14;268.27;-8681.69
1678.43;2;528.26;77.36;-8636.43
1682.9;2;357.53;8.35;-10464.71
1687.36;2;236.84;12.81;-9677.31
1691.71;2;405.92;13.12;-11025.6
1696.05;2;366.26;13.04;-11026.7
1697.51;0;1697.51;79.2;-9612.48
1700.04;2;867.47;12.62;-11232.84
1704.34;2;73.23;12.49;-11412.43
1708.97;2;738.65;12.85;-11410.12
1713.09;2;912.91;12.88;-11705.93
1713.51;1;1713.51;219.74;-9608.85
1717.64;1;968.21;74.26;-9723.58
1725.89;1;413.43;16.84;-9257.93
1729.93;1;279.42;16.27;-9576.79
1733.06;2;482.54;143.47;-10059.76
1737.22;2;1737.22;553.57;-9532.64
1738.35;1;447;20.63;-9830.43
1741.6;2;613.02;32.55;-9012.89
1746.02;2;1746.02;15.84;-9560.06
1746.57;1;429.69;20.44;-9950.17
1760.48;0;1760.48;104.33;-9374.12
1761.44;1;909.02;126.38;-9521.55
1764.32;0;1448.43;1444.01;-8313.89
1768.94;0;1768.94;71.36;-8761.65
1769.77;1;667.61;22.85;-9448.77
1773.02;0;1194.81;12.46;-11457.87
1773.68;1;1773.68;13.12;-8592.57
1777.68;1;1777.68;15.87;-9783.48
1781.98;1;1781.98;12.12;-10291.3
1784.78;0;1784.78;623.09;-8860.21
1789.91;1;1005.91;16.01;-10924.94
