#TimeStamp;TripTime;Type
38;10;O
42;22;O
48;28;O
54;21;O
62;10;O
67;13;O
138;20;O
142;22;O
159;23;O
195;30;O
196;20;O
221;19;O
258;15;O
264;26;O
266;16;O
287;17;O
293;17;O
315;25;O
355;19;O
382;26;O
387;27;O
389;7;O
402;24;O
411;29;O
445;23;O
494;34;O
500;22;O
502;22;O
516;29;O
531;22;O
538;23;O
588;20;O
610;22;O
627;24;O
638;16;O
641;16;O
671;20;O
676;18;O
715;20;O
718;25;O
761;13;O
777;30;O
778;15;O
801;10;O
811;14;O
812;25;O
860;26;O
879;19;O
913;16;O
919;25;O
920;23;O
942;39;O
944;20;O
977;17;O
1000;24;O
1007;25;O
1034;29;O
1039;26;O
1062;7;O
1076;14;O
1090;37;O
1104;18;O
1135;12;O
1150;19;O
1158;14;O
1174;14;O
1179;15;O
1227;14;O
1231;23;O
1238;21;O
1242;25;O
1262;16;O
1308;26;O
1315;31;O
1330;24;O
1339;22;O
1352;23;O
1358;26;O
1417;18;O
1429;19;O
1450;26;O
1462;35;O
1468;64;O
1499;11;O
1515;19;O
1519;25;O
1532;25;O
1537;22;O
1549;20;O
1624;25;O
1627;34;O
1658;16;O
1668;26;O
1671;32;O
1679;29;O
1707;33;O
1717;22;O
1737;29;O
1738;15;O
1749;29;O
1782;18;O
