#TimeStamp;DistanceTraveled
59.71;217.73
119.91;124.04
179.67;168.48
239.93;152.09
299.94;203.68
359.63;167.1
419.76;148.69
479.75;195.78
539.94;188.53
599.8;168.71
659.67;163.84
719.81;174.32
779.74;159.91
839.74;156.84
899.95;192.16
959.77;123.04
1019.97;154.12
1080;131.17
1140;163.55
1200;146.5
1259.76;146.85
1320;183.64
1379.87;159.02
1439.97;168.63
1499.99;198.86
1559.61;149.72
1619.84;158.33
1679.71;163.65
1739.98;187.63
1799.87;194.01
