#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.68;200;200;0;55.81;0;59.68;0;0.42
119.71;200;200;0;85.02;0;113.02;0;0.34
179.79;200;200;0;117.23;0;167.74;0;0.31
239.95;200;200;0;132.92;0;213.45;0;0.29
299.86;200;200;0;166.1;0;252.31;0;0.32
359.71;200;200;0;170.63;0;292.99;0;0.32
419.99;200;200;0;171.84;0;315.69;0;0.35
479.66;200;200;0;204.05;0;389.11;0;0.38
539.99;200;200;0;235.08;0;412.21;0;0.42
599.98;200;200;0;224.13;0;429.33;0;0.46
659.99;200;200;0;251.07;0;388.71;0;0.49
719.63;200;200;0;300.98;0;454.91;0;0.49
779.76;200;200;0;320.94;0;476.04;0;0.56
839.84;200;200;0;356.2;0;558.52;0;0.54
899.62;200;200;0;325.29;0;594.32;0;0.55
959.95;200;200;0;353.1;0;755.65;0;0.52
1019.61;200;189;0;388.2;0;823.27;0;0.52
1079.87;200;164;0;416.19;0;858.18;0;0.49
1139.68;200;152;0;370.33;0;776.38;0;0.53
1199.79;200;141;0;403.02;0;892.28;0;0.57
1259.66;200;126;0;374.42;0;917.33;0;0.66
1319.89;200;112;0;405.67;0;985.52;0;0.6
1379.94;200;105;0;408.1;0;1176.06;0;0.58
1439.6;200;101;0;435.87;0;1205.26;0;0.51
1500;200;92;0;438.17;0;1224.79;0;0.55
1559.97;200;81;0;417.45;0;1289.87;0;0.54
1619.75;200;66;0;422.7;0;1377.24;0;0.55
1679.86;200;60;0;454.78;0;1339.25;0;0.59
1739.9;200;48;0;482.68;0;1477.29;0;0.55
1799.65;200;41;0;507.13;0;1535.95;0;0.53
