#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;93.16;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;100.34;0.17;PP/0,TA/0.11,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.85;99.38;0.25;PP/0,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.67;99.38;0.28;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.68;99.19;0.31;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.9;98.73;0.34;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.73;98.49;0.36;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.61;98.45;0.39;PP/0.01,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.99;98.45;0.41;PP/0.01,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.94;98.4;0.45;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.73;97.97;0.48;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.85;97.73;0.51;PP/0.02,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
719.8;97.44;0.53;PP/0.02,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
779.67;97.36;0.55;PP/0.02,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
839.87;97.36;0.57;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.95;97.36;0.6;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
959.94;97.36;0.63;PP/0.03,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
1019.6;97.36;0.66;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.98;97.36;0.68;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.89;96.92;0.71;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1199.59;96.74;0.73;PP/0.04,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1259.66;96.61;0.76;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.72;96.59;0.79;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.79;96.58;0.81;PP/0.05,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.91;96.58;0.84;PP/0.05,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1500;96.58;0.86;PP/0.05,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.84;96.31;0.89;PP/0.06,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.99;96.23;0.91;PP/0.06,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.64;96.18;0.94;PP/0.06,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.63;96.15;0.96;PP/0.07,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.7;96.14;0.98;PP/0.07,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
