#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;89.7;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.87;94.28;0.14;PP/0,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
119.59;90.78;0.27;PP/0.01,TA/0.19,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
179.98;90.27;0.31;PP/0.01,TA/0.22,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
239.92;90.15;0.35;PP/0.01,TA/0.23,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
299.97;90.15;0.39;PP/0.01,TA/0.24,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
359.81;90.37;0.44;PP/0.02,TA/0.26,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
419.99;90.37;0.48;PP/0.02,TA/0.28,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
479.83;90.37;0.51;PP/0.02,TA/0.29,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
539.91;90.37;0.54;PP/0.02,TA/0.29,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
599.66;90.9;0.59;PP/0.03,TA/0.32,IS/0,PS/0.16,RB/0,OB/0.04,RP/0
659.97;90.79;0.63;PP/0.03,TA/0.34,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
719.99;90.77;0.66;PP/0.03,TA/0.34,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
779.99;90.77;0.68;PP/0.03,TA/0.34,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
839.98;90.74;0.71;PP/0.04,TA/0.35,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
899.91;90.62;0.75;PP/0.04,TA/0.37,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
959.99;90.48;0.78;PP/0.04,TA/0.37,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
1019.96;90.41;0.81;PP/0.04,TA/0.38,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
1079.94;90.35;0.83;PP/0.04,TA/0.38,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1139.97;90.26;0.86;PP/0.05,TA/0.39,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1199.68;90.18;0.89;PP/0.05,TA/0.4,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1259.77;90.18;0.91;PP/0.05,TA/0.4,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1319.61;90.18;0.93;PP/0.05,TA/0.41,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1379.99;90.18;0.95;PP/0.06,TA/0.41,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1439.95;90.18;0.98;PP/0.06,TA/0.42,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1499.91;90.19;1;PP/0.06,TA/0.42,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1559.8;90.07;1.03;PP/0.07,TA/0.43,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1619.94;89.8;1.06;PP/0.08,TA/0.43,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1679.76;89.7;1.08;PP/0.08,TA/0.44,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1739.94;89.63;1.1;PP/0.08,TA/0.44,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1799.67;89.63;1.13;PP/0.08,TA/0.45,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
