#TimeStamp;DistanceTraveled
59.63;187.84
119.84;97.46
179.84;124.59
239.85;179.92
299.85;123.2
359.97;114.81
419.84;176.6
479.75;129.41
539.89;108.48
599.9;186.71
659.93;125.36
719.85;185.41
779.99;189.85
839.88;146.72
899.97;209.94
959.97;189.43
1019.94;231.83
1079.97;133.83
1139.99;221.89
1199.72;182.07
1259.85;149.55
1319.97;195.16
1379.96;192.69
1439.7;175.04
1499.99;181.58
1559.7;242.79
1619.96;206.6
1679.81;220.56
1740;190.51
1800;189.6
