#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.63;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.84;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
179.84;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
239.85;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
299.85;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
419.84;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
479.75;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.89;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
599.9;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.93;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
719.85;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
779.99;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.88;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
899.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.97;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1019.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1139.99;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1199.72;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1259.85;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1319.97;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1379.96;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1439.7;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1499.99;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1559.7;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1619.96;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1679.81;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1740;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
1800;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
