#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;111.87;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.63;110.86;0.13;PP/0,TA/0.1,IS/0,PS/0,RB/0,OB/0.01,RP/0
120;110.27;0.24;PP/0,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.67;109.53;0.31;PP/0.01,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
239.98;109.29;0.34;PP/0.01,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.01,RP/0
299.68;109.02;0.38;PP/0.01,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
359.97;109;0.42;PP/0.01,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
419.77;109;0.45;PP/0.01,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
479.84;109;0.48;PP/0.02,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
539.98;109;0.53;PP/0.02,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
599.94;108.75;0.56;PP/0.02,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
659.98;108.75;0.59;PP/0.02,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
719.65;108.61;0.63;PP/0.03,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
779.88;108.37;0.66;PP/0.03,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
839.84;108.34;0.7;PP/0.03,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
899.76;108.34;0.73;PP/0.04,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
959.83;108.14;0.77;PP/0.04,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1019.86;108;0.8;PP/0.04,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1079.94;107.93;0.83;PP/0.04,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1139.73;107.93;0.85;PP/0.04,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1199.85;107.93;0.88;PP/0.05,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1259.97;107.89;0.91;PP/0.05,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1319.98;107.68;0.95;PP/0.05,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1379.97;107.41;0.97;PP/0.06,TA/0.43,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1439.88;107.13;1;PP/0.06,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1499.96;107.09;1.03;PP/0.06,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1559.96;107.06;1.05;PP/0.06,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1619.81;107.06;1.08;PP/0.07,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1679.97;107.06;1.1;PP/0.07,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1739.73;107.06;1.13;PP/0.08,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1799.93;107.06;1.16;PP/0.09,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
