#TimeStamp;TripTime;Type
37;21;O
41;17;O
44;23;O
55;24;O
60;11;O
62;16;O
127;8;O
133;14;O
180;21;O
193;18;O
201;10;O
217;26;O
244;15;O
257;15;O
279;20;O
287;23;O
317;23;O
345;18;O
349;21;O
349;14;O
386;22;O
390;24;O
420;21;O
466;13;O
466;20;O
482;20;O
507;22;O
530;7;O
561;26;O
573;24;O
575;23;O
626;34;O
647;26;O
652;32;O
667;30;O
681;30;O
698;21;O
724;18;O
737;16;O
742;22;O
766;14;O
781;13;O
806;19;O
816;28;O
820;18;O
842;21;O
865;30;O
889;17;O
895;16;O
910;16;O
913;12;O
959;21;O
979;14;O
980;18;O
998;15;O
1022;21;O
1025;23;O
1053;20;O
1061;17;O
1111;16;O
1124;16;O
1147;29;O
1159;18;O
1176;13;O
1189;33;O
1196;18;O
1206;25;O
1242;14;O
1243;14;O
1256;12;O
1294;21;O
1295;21;O
1303;12;O
1319;33;O
1334;22;O
1344;15;O
1380;21;O
1389;22;O
1417;22;O
1425;17;O
1444;16;O
1462;14;O
1478;23;O
1494;30;O
1507;27;O
1508;13;O
1522;15;O
1526;18;O
1545;10;O
1570;7;O
1573;13;O
1599;27;O
1599;22;O
1617;26;O
1642;35;O
1655;25;O
1658;18;O
1687;20;O
1689;20;O
1691;19;O
1736;15;O
1759;10;O
1786;73;O
1792;33;O
1799;28;O
