#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.4
59.84;200;200;0;55.03;0;58.28;0;0.41
119.96;200;200;0;94.2;0;117.71;0;0.53
179.61;200;200;0;122.81;0;164.74;0;0.48
239.6;200;200;0;133.85;0;230.88;0;0.4
299.59;200;200;0;173.11;0;290.4;0;0.51
359.64;200;200;0;192.32;0;295.32;0;0.53
419.8;200;200;0;198.03;0;377.58;0;0.5
479.82;200;200;0;218.85;0;416.23;0;0.53
539.97;200;200;0;251.33;0;461.59;0;0.51
599.96;200;200;0;290.69;0;524.72;0;0.57
659.78;200;200;0;304.33;0;563.32;0;0.57
719.7;200;200;0;326.43;0;613;0;0.58
779.76;200;200;0;330.53;0;674.37;0;0.6
839.93;200;200;0;320.33;0;662.99;0;0.7
899.95;200;200;0;362.29;0;710.17;0;0.74
959.93;200;200;0;345.66;0;783.78;0;0.72
1019.91;200;200;0;319.66;0;726.52;0;0.7
1079.99;200;200;0;365.26;0;776.72;0;0.75
1139.65;200;200;0;373.4;0;859.15;0;0.81
1199.71;200;200;0;386.53;0;937.2;0;0.75
1259.97;200;200;0;386.36;0;989.82;0;0.74
1319.99;200;193;0;420.76;0;1046.19;0;0.75
1379.91;200;188;0;437.43;0;1177.02;0;0.71
1439.8;200;185;0;459.76;0;1209.85;0;0.69
1499.81;200;171;0;457.36;0;1268.3;0;0.74
1559.97;200;165;0;440.42;0;1338.54;0;0.73
1619.93;200;152;0;466.94;0;1365.91;0;0.71
1679.6;200;137;0;491.08;0;1342.67;0;0.73
1739.97;200;126;0;515.26;0;1416.89;0;0.73
1799.91;200;112;0;456.39;0;1365.11;0;0.77
