#TimeStamp;Bot;Pod;OutputStation
34.93;1;15;2
39.71;6;50;0
43.47;0;40;1
45.3;1;15;2
49.76;6;50;0
53.22;0;40;1
55.33;1;15;2
60.21;6;50;0
63.58;0;40;1
65.54;1;15;2
70.26;2;0;0
73.88;0;40;1
75.72;1;15;2
80.61;2;0;0
84.3;0;40;1
85.72;1;15;2
90.64;2;0;0
94.72;0;40;1
95.88;1;15;2
100.43;2;0;0
104.76;0;40;1
106.3;1;15;2
110.68;2;0;0
115.18;0;40;1
116.72;1;15;2
121.1;2;0;0
125.41;0;40;1
127.14;1;15;2
131.23;2;0;0
135.61;0;40;1
137.56;1;15;2
141.52;2;0;0
146.03;0;40;1
147.98;1;15;2
151.41;2;0;0
156.45;0;40;1
158.4;1;15;2
161.53;2;0;0
166.6;0;40;1
168.82;1;15;2
171.62;2;0;0
176.65;0;40;1
179.24;1;15;2
182.04;2;0;0
187.04;0;40;1
189.6;1;15;2
192.39;2;0;0
197.46;0;40;1
199.6;1;15;2
202.48;2;0;0
207.5;0;40;1
209.65;1;15;2
212.66;7;57;0
217.92;0;40;1
219.43;4;43;2
222.74;7;57;0
228.03;3;58;1
229.5;4;43;2
232.78;7;57;0
238.09;3;58;1
239.69;4;43;2
243.01;7;57;0
248.14;3;58;1
250.01;4;43;2
253.05;7;57;0
258.41;3;58;1
260.46;5;42;2
262.89;7;57;0
268.51;3;58;1
270.88;5;42;2
272.86;7;57;0
278.81;8;27;1
281.05;5;42;2
282.99;7;57;0
288.93;0;52;1
291.3;5;42;2
293.1;7;57;0
299.17;0;52;1
301.72;5;42;2
303.52;7;57;0
309.19;0;52;1
311.81;5;42;2
313.75;7;57;0
319.22;0;52;1
321.94;5;42;2
324.17;7;57;0
329.26;0;52;1
332.26;1;48;2
334.26;7;57;0
339.34;0;52;1
342.31;1;48;2
344.33;7;57;0
349.79;0;52;1
352.73;1;48;2
354.75;7;57;0
359.99;0;52;1
362.83;1;48;2
364.99;7;57;0
370.03;0;52;1
372.99;1;48;2
375.03;7;57;0
380.08;0;52;1
383.11;1;48;2
385.08;7;57;0
390.13;0;52;1
393.15;1;48;2
395.12;7;57;0
400.59;0;52;1
403.57;1;48;2
405.54;7;57;0
411.01;0;52;1
413.99;1;48;2
415.96;9;18;0
421.44;0;52;1
424.22;1;48;2
426.38;9;18;0
431.89;0;52;1
434.41;1;48;2
436.49;9;18;0
442.31;0;52;1
444.83;1;48;2
446.8;9;18;0
452.62;0;52;1
455.25;1;48;2
457.17;9;18;0
463.04;0;52;1
465.67;1;48;2
467.59;9;18;0
473.49;0;52;1
476.1;1;48;2
478.01;6;29;0
483.91;0;52;1
486.33;1;48;2
488.32;6;29;0
494.26;3;4;1
496.75;1;48;2
498.38;6;29;0
504.33;3;4;1
507.17;1;48;2
508.57;6;29;0
514.57;8;37;1
517.4;1;48;2
518.65;6;29;0
524.62;8;37;1
527.62;1;48;2
528.92;6;29;0
535.04;8;37;1
538.04;4;9;2
539.06;6;29;0
545.46;8;37;1
548.08;4;9;2
549.29;6;29;0
555.88;8;37;1
558.5;4;9;2
559.34;6;29;0
566.3;8;37;1
568.67;4;9;2
569.13;6;29;0
576.72;8;37;1
578.4;4;9;2
579.48;6;29;0
587.14;8;37;1
588.71;4;9;2
589.87;6;29;0
597.56;0;56;1
598.8;5;28;2
600.32;6;29;0
607.54;0;56;1
609.13;5;28;2
610.37;6;29;0
617.73;0;56;1
619.32;5;28;2
620.41;6;29;0
627.71;0;56;1
629.17;5;28;2
630.74;6;29;0
637.76;0;56;1
639.06;5;28;2
640.68;6;29;0
647.69;0;56;1
649.41;5;28;2
650.76;2;19;0
657.8;0;56;1
659.48;5;28;2
660.81;2;19;0
668.22;0;56;1
669.48;5;28;2
671.13;2;19;0
678.64;0;56;1
679.48;5;28;2
681.26;2;19;0
689.06;0;56;1
689.48;5;28;2
691.55;2;19;0
699.5;0;56;1
699.5;1;3;2
701.68;2;19;0
709.43;1;3;2
709.83;0;56;1
711.89;2;19;0
719.83;1;3;2
720.25;0;56;1
722.1;2;19;0
729.89;1;3;2
730.67;3;51;1
732.38;2;19;0
740;1;3;2
741.09;3;51;1
742.8;2;19;0
750.18;1;3;2
751.48;3;51;1
752.78;2;19;0
760.22;1;3;2
761.16;3;51;1
762.78;2;19;0
770.27;1;3;2
771.11;3;51;1
773;2;19;0
780.69;1;3;2
781.11;3;51;1
783.42;2;19;0
791.11;3;51;1
791.11;1;3;2
793.84;2;19;0
801.26;1;3;2
801.52;3;51;1
804.26;2;19;0
811.52;4;23;2
811.94;3;51;1
814.52;2;19;0
821.57;4;23;2
822.19;3;51;1
824.58;2;19;0
831.71;4;23;2
832.61;3;51;1
834.99;2;19;0
841.99;5;30;2
843.04;3;51;1
845.03;7;58;0
852.42;5;30;2
853.16;3;51;1
855.41;7;58;0
862.84;5;30;2
863.49;3;51;1
865.69;7;58;0
873.18;5;30;2
873.91;3;51;1
875.41;7;58;0
883.13;5;30;2
884.29;3;51;1
885.63;7;58;0
893.29;5;30;2
894.13;8;24;1
895.74;7;58;0
903.58;5;30;2
904.18;8;24;1
906.16;7;58;0
913.35;5;30;2
914.34;8;24;1
916.58;7;58;0
923.4;5;30;2
924.73;8;24;1
926.71;7;58;0
933.5;5;30;2
934.66;8;24;1
936.71;7;58;0
943.71;5;30;2
944.78;8;24;1
946.76;7;58;0
954.13;5;30;2
955.2;8;24;1
957.13;9;17;0
964.5;5;30;2
965.41;8;24;1
967.44;9;17;0
974.28;5;30;2
975.83;8;24;1
977.34;9;17;0
984.32;1;12;2
985.87;8;24;1
987.48;9;17;0
994.57;1;12;2
996.29;8;24;1
997.55;9;17;0
1004.99;1;12;2
1006.75;8;24;1
1007.97;6;33;0
1015.41;1;12;2
1017.17;8;24;1
1018.29;6;33;0
1025.46;1;12;2
1027.59;8;24;1
1028.47;6;33;0
1035.88;1;12;2
1038.01;0;20;1
1038.88;6;33;0
1046.3;1;12;2
1048.43;0;20;1
1049.17;6;33;0
1056.72;1;12;2
1058.84;0;20;1
1059.59;6;33;0
1067.14;1;12;2
1069.24;0;20;1
1070;6;33;0
1077.56;1;12;2
1079.28;0;20;1
1080.42;6;33;0
1087.98;1;12;2
1089.44;0;20;1
1090.84;6;33;0
1098.4;1;12;2
1099.86;0;20;1
1100.84;6;33;0
1108.82;1;12;2
1110;0;20;1
1111.02;6;33;0
1119.24;1;12;2
1120.18;0;20;1
1121.26;2;41;0
1129.68;1;12;2
1130.63;0;20;1
1131.68;2;41;0
1139.68;1;12;2
1141.06;0;20;1
1142.04;2;41;0
1149.85;4;9;2
1151.19;0;20;1
1151.9;2;41;0
1159.91;4;9;2
1161.27;0;20;1
1162.1;2;41;0
1170;4;9;2
1171.06;0;20;1
1171.9;2;41;0
1180;4;9;2
1181.44;0;20;1
1182.3;2;41;0
1189.86;4;9;2
1191.31;0;20;1
1192.32;2;41;0
1200.18;4;9;2
1201.48;3;18;1
1202.36;7;37;0
1210.27;4;9;2
1211.89;3;18;1
1212.72;7;37;0
1220.6;4;9;2
1222.14;3;18;1
1222.42;7;37;0
1230.6;4;9;2
1232.25;3;18;1
1232.76;7;37;0
1240.46;4;9;2
1242.38;3;18;1
1243.18;7;37;0
1250.69;4;9;2
1252.42;3;18;1
1253.26;7;37;0
1260.97;4;9;2
1262.84;3;18;1
1263.26;7;37;0
1271.39;4;9;2
1273.26;3;18;1
1273.47;7;37;0
1281.81;5;13;2
1283.47;3;18;1
1283.89;7;37;0
1292;5;13;2
1293.89;3;18;1
1294.31;7;37;0
1302.23;5;13;2
1303.91;3;18;1
1304.35;7;37;0
1312.29;5;13;2
1313.91;3;18;1
1314.77;9;43;0
1322.41;5;13;2
1323.64;3;18;1
1324.96;9;43;0
1332.65;5;13;2
1333.94;8;35;1
1335.19;6;32;0
1343.04;5;13;2
1343.99;0;44;1
1345.31;6;32;0
1353.08;5;13;2
1354.09;0;44;1
1355.35;6;32;0
1363.5;5;13;2
1364.51;0;44;1
1365.47;6;32;0
1373.74;1;3;2
1374.56;0;44;1
1375.77;6;32;0
1384.18;1;3;2
1384.98;0;44;1
1385.86;6;32;0
1394.25;1;3;2
1395.09;0;44;1
1395.91;6;32;0
1404.67;1;3;2
1405.4;0;44;1
1405.82;6;32;0
1415.09;1;3;2
1415.82;6;32;0
1415.82;0;44;1
1425.37;1;3;2
1425.93;6;32;0
1425.93;0;44;1
1435.51;1;3;2
1435.98;0;44;1
1436.12;2;55;0
1445.56;4;50;2
1446.12;0;44;1
1446.17;2;55;0
1455.79;4;50;2
1455.92;0;44;1
1456.3;2;55;0
1465.58;4;50;2
1466.21;0;44;1
1466.59;2;55;0
1475.92;4;50;2
1476.62;0;44;1
1476.8;2;55;0
1485.72;4;50;2
1486.76;7;29;0
1486.76;0;44;1
1496.03;4;50;2
1497.01;7;29;0
1497.01;8;51;1
1505.93;4;50;2
1507.43;7;29;0
1507.43;8;51;1
1516.09;4;50;2
1517.51;3;47;1
1517.85;9;39;0
1526.15;4;50;2
1527.88;3;47;1
1528.2;9;39;0
1536.61;4;50;2
1537.92;3;47;1
1538.51;9;39;0
1546.87;4;50;2
1548.34;3;47;1
1548.93;9;39;0
1557.16;4;50;2
1558;3;47;1
1559.22;9;39;0
1567.58;4;50;2
1568.38;3;47;1
1569.22;9;39;0
1578;4;50;2
1578.42;3;47;1
1579.35;9;39;0
1588.42;3;47;1
1588.42;4;50;2
1589.77;9;39;0
1598.53;3;47;1
1598.8;5;59;2
1600.18;9;39;0
1608.8;3;47;1
1609.22;5;59;2
1610.6;9;39;0
1618.86;3;47;1
1619.64;5;59;2
1621.01;6;35;0
1629.28;3;47;1
1629.7;5;59;2
1631.06;2;33;0
1639.71;3;47;1
1639.88;5;59;2
1641.48;2;33;0
1649.46;3;47;1
1649.88;5;59;2
1651.91;2;33;0
1659.78;3;47;1
1659.88;5;59;2
1661.92;2;33;0
1669.47;3;47;1
1669.88;5;59;2
1672.1;2;33;0
