#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;35.50;3.50;False;False;True;False;144;19.50;1.50;True;False;False;False;2;19.12777777777785;0.02275555555556267;19.021111111111168;19.234444444444534
12;35.50;3.50;False;False;True;False;146;21.50;1.50;True;False;False;False;1;22.162965360603494;0;22.162965360603494;22.162965360603494
12;35.50;3.50;False;False;True;False;149;24.50;1.50;True;False;False;False;2;16.49171356237312;0.2956671813020729;16.10722222222222;16.876204902524023
12;35.50;3.50;False;False;True;False;153;14.50;2.50;True;False;False;False;2;21.14694444444433;1.76406805555555;20.207777777777665;22.086111111110995
12;35.50;3.50;False;False;True;False;155;16.50;2.50;True;False;False;False;1;18.221197709601142;0;18.221197709601142;18.221197709601142
12;35.50;3.50;False;False;True;False;157;18.50;2.50;True;False;False;False;1;24.756666666667343;0;24.756666666667343;24.756666666667343
12;35.50;3.50;False;False;True;False;158;19.50;2.50;True;False;False;False;4;18.777824673484133;0.64312521601073;17.65268398636499;19.413239541920348
12;35.50;3.50;False;False;True;False;160;21.50;2.50;True;False;False;False;2;15.398008659849125;0.06297920844692434;15.22055555555545;15.575461764142801
12;35.50;3.50;False;False;True;False;161;22.50;2.50;True;False;False;False;2;14.285555555555604;0.4533635802470181;13.809444444444438;14.76166666666677
12;35.50;3.50;False;False;True;False;162;23.50;2.50;True;False;False;False;1;13.535555555555447;0;13.535555555555447;13.535555555555447
12;35.50;3.50;False;False;True;False;163;24.50;2.50;True;False;False;False;4;13.013818545328556;0.08066261792795223;12.714437251520167;13.378888888888923
12;35.50;3.50;False;False;True;False;181;14.50;4.50;True;False;False;False;1;21.928333333333512;0;21.928333333333512;21.928333333333512
12;35.50;3.50;False;False;True;False;183;16.50;4.50;True;False;False;False;2;20.567269117928845;5.116745094435841;18.967777777777883;22.166760458079807
12;35.50;3.50;False;False;True;False;184;17.50;4.50;True;False;False;False;1;18.152777777777715;0;18.152777777777715;18.152777777777715
12;35.50;3.50;False;False;True;False;185;18.50;4.50;True;False;False;False;2;50.180277777778514;2255.5686125001084;16.597777777777708;83.76277777777932
12;35.50;3.50;False;False;True;False;189;22.50;4.50;True;False;False;False;1;14.74666666666667;0;14.74666666666667;14.74666666666667
12;35.50;3.50;False;False;True;False;190;23.50;4.50;True;False;False;False;2;13.860277777777839;0.07977793209871871;13.660555555555675;14.060000000000002
12;35.50;3.50;False;False;True;False;191;24.50;4.50;True;False;False;False;2;14.695321077023145;0.09368578412112698;14.478888888888932;14.911753265157358
12;35.50;3.50;False;False;True;False;233;24.50;7.50;True;False;False;False;1;21.964444444444553;0;21.964444444444553;21.964444444444553
12;35.50;3.50;False;False;True;False;247;24.50;8.50;True;False;False;False;1;16.59777777777788;0;16.59777777777788;16.59777777777788
28;35.50;9.50;False;False;True;False;228;19.50;7.50;True;False;False;False;2;19.79971862576008;0.2750400570000968;19.42888169596472;20.17055555555544
28;35.50;9.50;False;False;True;False;230;21.50;7.50;True;False;False;False;1;19.01666666666688;0;19.01666666666688;19.01666666666688
28;35.50;9.50;False;False;True;False;233;24.50;7.50;True;False;False;False;1;15.353888888888804;0;15.353888888888804;15.353888888888804
28;35.50;9.50;False;False;True;False;240;17.50;8.50;True;False;False;False;1;16.884444444444398;0;16.884444444444398;16.884444444444398
28;35.50;9.50;False;False;True;False;241;18.50;8.50;True;False;False;False;3;18.7208970597621;6.4877738836521175;17.133888888889146;21.658888888889123
28;35.50;9.50;False;False;True;False;244;21.50;8.50;True;False;False;False;2;14.242453104293588;0.04552968703016182;14.09157287525386;14.393333333333317
28;35.50;9.50;False;False;True;False;246;23.50;8.50;True;False;False;False;2;12.775000000000126;0.07867222222232151;12.576666666666668;12.973333333333585
28;35.50;9.50;False;False;True;False;268;17.50;10.50;True;False;False;False;3;19.978612309931503;6.591912743319658;17.416854249492644;22.55176045807957
28;35.50;9.50;False;False;True;False;269;18.50;10.50;True;False;False;False;1;16.13333333333327;0;16.13333333333327;16.13333333333327
28;35.50;9.50;False;False;True;False;270;19.50;10.50;True;False;False;False;3;16.84336459713768;0.8089452220817408;16.130555555555702;17.853888888888832
28;35.50;9.50;False;False;True;False;272;21.50;10.50;True;False;False;False;2;14.853192646213529;0.11101703008167131;14.617590194951163;15.088795097475895
28;35.50;9.50;False;False;True;False;274;23.50;10.50;True;False;False;False;2;13.57888888888887;0.39604999999996254;13.13388888888889;14.023888888888848
28;35.50;9.50;False;False;True;False;275;24.50;10.50;True;False;False;False;4;14.871944444445056;0.6929025720166623;13.813333333333361;15.837222222222408
28;35.50;9.50;False;False;True;False;289;24.50;11.50;True;False;False;False;1;16.57935065303178;0;16.57935065303178;16.57935065303178
28;35.50;9.50;False;False;True;False;317;24.50;13.50;True;False;False;False;2;17.39972222222218;0.1925445987652465;17.089444444444553;17.70999999999981
28;35.50;9.50;False;False;True;False;331;24.50;14.50;True;False;False;False;2;17.666944444444482;0.49280385802432164;17.17055555555578;18.163333333333185
44;0.50;6.50;False;False;True;False;136;11.50;1.50;True;False;False;False;1;17.19453104293416;0;17.19453104293416;17.19453104293416
44;0.50;6.50;False;False;True;False;192;11.50;5.50;True;False;False;False;2;15.162546895706512;1.1968031907092154;14.388982680301865;15.93611111111116
44;0.50;6.50;False;False;True;False;193;12.50;5.50;True;False;False;False;1;12.775555555555684;0;12.775555555555684;12.775555555555684
44;0.50;6.50;False;False;True;False;194;13.50;5.50;True;False;False;False;3;13.973549782322872;0.2977741148802044;13.501666666666779;14.571111111111009
44;0.50;6.50;False;False;True;False;195;14.50;5.50;True;False;False;False;3;15.374877342423437;0.046388404338181546;15.131111111111068;15.539444444444598
