#TimeStamp;DistanceTraveled
59.99;217.99
119.97;125.45
179.97;171.2
239.66;169.22
299.84;192.51
359.84;171.88
419.87;139.98
479.99;159.82
539.86;210.94
599.69;133.64
659.71;174.96
719.98;159.81
779.68;166.28
839.73;151.13
899.74;222.24
959.69;191.92
1020;179.6
1079.96;214
1139.94;175.41
1199.97;162.89
1259.85;203.63
1319.59;220.46
1379.96;155.29
1440;171.53
1499.82;198.72
1559.88;170.55
1619.77;181.32
1679.94;195.89
1739.66;177.76
1799.95;218.88
