#TimeStamp;TripTime;Type
37;11;O
44;23;O
46;24;O
52;21;O
60;11;O
63;16;O
107;19;O
142;27;O
154;19;O
169;29;O
194;22;O
211;14;O
225;16;O
240;13;O
252;16;O
258;33;O
297;24;O
301;22;O
304;18;O
338;29;O
362;27;O
364;29;O
369;18;O
386;20;O
406;21;O
426;11;O
446;22;O
478;22;O
479;23;O
494;23;O
505;24;O
511;18;O
529;26;O
557;13;O
594;17;O
604;18;O
622;19;O
626;25;O
653;17;O
655;19;O
691;14;O
698;23;O
724;17;O
738;13;O
745;26;O
789;23;O
796;24;O
807;19;O
837;25;O
849;24;O
855;26;O
891;14;O
899;20;O
935;23;O
944;29;O
963;19;O
964;19;O
969;46;O
989;23;O
992;6;O
1028;11;O
1040;14;O
1041;21;O
1046;22;O
1064;13;O
1064;18;O
1096;16;O
1106;17;O
1120;24;O
1140;26;O
1152;21;O
1165;16;O
1190;19;O
1207;21;O
1209;28;O
1261;17;O
1262;24;O
1274;16;O
1276;33;O
1313;23;O
1335;49;O
1348;23;O
1365;39;O
1390;20;O
1400;16;O
1417;23;O
1419;19;O
1424;24;O
1466;16;O
1481;28;O
1485;31;O
1503;30;O
1509;20;O
1531;23;O
1565;33;O
1574;17;O
1601;14;O
1615;50;O
1617;16;O
1632;15;O
1648;19;O
1652;16;O
1667;13;O
1689;14;O
1715;31;O
1735;24;O
1737;26;O
1737;20;O
1745;22;O
1770;17;O
