#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.32
59.76;200;200;0;58.31;0;59.76;0;0.29
119.83;200;200;0;86.05;0;116.89;0;0.37
179.64;200;200;0;134.05;0;177.64;0;0.27
239.76;200;200;0;165.73;0;233.19;0;0.29
299.88;200;200;0;201.8;0;290.77;0;0.27
359.89;200;200;0;212.48;0;334.2;0;0.29
419.97;200;200;0;224.49;0;374.28;0;0.35
479.98;200;200;0;250.21;0;449.89;0;0.34
539.59;200;200;0;265.2;0;505.87;0;0.33
599.63;200;200;0;277.22;0;532.23;0;0.35
659.78;200;200;0;298.14;0;531.39;0;0.4
719.84;200;200;0;302.59;0;484.48;0;0.49
779.64;200;200;0;343.29;0;596.16;0;0.44
839.73;200;200;0;341.07;0;678.95;0;0.42
899.93;200;200;0;361.84;0;712.16;0;0.45
959.77;200;200;0;368.36;0;782.77;0;0.42
1019.8;200;200;0;380.72;0;786.67;0;0.47
1079.99;200;200;0;361.19;0;769.38;0;0.55
1139.61;200;200;0;391.78;0;813.3;0;0.51
1199.97;200;200;0;399.49;0;878.76;0;0.53
1259.58;200;200;0;451.05;0;976.39;0;0.5
1319.85;200;200;0;478.51;0;1009.82;0;0.57
1380;200;200;0;455.28;0;1141.5;0;0.5
1439.61;200;200;0;419.38;0;1111.59;0;0.55
1499.82;200;200;0;449.81;0;1165.12;0;0.55
1559.93;200;181;0;514.51;0;1302.36;0;0.56
1619.99;200;178;0;531.42;0;1445.21;0;0.58
1679.76;200;171;0;479.22;0;1483.1;0;0.53
1739.72;200;169;0;477.6;0;1541.31;0;0.55
1799.59;200;161;0;497.06;0;1586.82;0;0.58
