#TimeStamp;TripTime;Type
28;6;O
32;17;O
33;11;O
43;22;O
52;16;O
53;34;O
73;17;O
74;23;O
79;31;O
81;17;O
92;17;O
152;7;O
162;21;O
182;25;O
220;11;O
225;23;O
234;18;O
314;26;O
327;19;O
366;23;O
372;15;O
420;21;O
434;18;O
437;17;O
476;17;O
498;18;O
509;26;O
552;16;O
564;6;O
582;14;O
646;17;O
652;17;O
684;22;O
733;21;O
748;26;O
778;28;O
780;17;O
809;23;O
851;23;O
868;26;O
879;25;O
890;21;O
971;31;O
983;17;O
986;13;O
992;23;O
1045;18;O
1085;17;O
1135;19;O
1174;26;O
1201;19;O
1299;6;O
1327;22;O
1334;12;O
1389;23;O
1428;15;O
1429;20;O
1471;20;O
1500;22;O
1535;16;O
1561;20;O
1565;22;O
1606;17;O
1658;20;O
1686;23;O
1692;21;O
1706;21;O
1727;23;O
1753;27;O
1756;30;O
1785;21;O
1787;25;O
1790;28;O
