#TimeStamp;TripTime;Type
39;23;O
42;14;O
43;24;O
43;15;O
62;13;O
65;18;O
111;17;O
126;21;O
152;22;O
155;19;O
179;21;O
185;20;O
208;19;O
213;20;O
239;10;O
243;25;O
278;19;O
282;30;O
291;17;O
307;13;O
321;17;O
367;16;O
367;19;O
398;16;O
403;20;O
413;24;O
448;23;O
453;32;O
463;23;O
484;18;O
552;24;O
552;44;O
563;19;O
569;18;O
580;30;O
587;18;O
623;7;O
631;25;O
645;22;O
669;22;O
684;27;O
701;28;O
702;23;O
712;12;O
769;20;O
772;22;O
782;32;O
791;20;O
804;29;O
809;30;O
844;25;O
856;25;O
873;17;O
884;26;O
884;12;O
886;24;O
927;19;O
946;21;O
957;15;O
974;21;O
989;20;O
992;17;O
1004;19;O
1034;14;O
1059;26;O
1074;24;O
1079;27;O
1085;9;O
1116;13;O
1128;23;O
1146;15;O
1164;25;O
1171;6;O
1186;13;O
1186;19;O
1237;23;O
1244;10;O
1268;17;O
1271;19;O
1275;17;O
1292;14;O
1322;16;O
1339;15;O
1347;20;O
1349;22;O
1376;19;O
1398;17;O
1426;26;O
1441;17;O
1449;23;O
1450;32;O
1456;18;O
1469;15;O
1508;14;O
1513;24;O
1531;21;O
1547;14;O
1560;22;O
1607;27;O
1618;18;O
1622;22;O
1629;25;O
1644;31;O
1645;15;O
1688;11;O
1694;29;O
1708;22;O
1721;20;O
1728;36;O
1732;28;O
1768;26;O
1787;17;O
1788;20;O
