#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.67;0.46;100;0;0;0;0;0;0;0;0;0
1199.88;0.33;100;0;0;0;0;0;0;0;0;0
1799.99;0.22;100;0;0;0;0;0;0;0;0;0
