Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;600;600
OutputStation0;29.50;3.50;56;31;9;61.314465286980635;11.130474589441205;52.744999999999976;63.81768398636504;6.222222222222222;57.75536797272944;600
