#TimeStamp;TripTime;Type
28;15;O
33;10;O
35;17;O
40;15;O
45;32;O
66;21;O
67;21;O
70;33;O
73;21;O
74;25;O
105;21;O
106;20;O
145;19;O
295;14;O
301;24;O
303;15;O
347;18;O
353;18;O
421;15;O
487;16;O
543;20;O
632;19;O
673;18;O
740;22;O
794;20;O
814;25;O
826;25;O
895;7;O
901;23;O
901;18;O
923;22;O
934;17;O
942;24;O
955;24;O
966;16;O
1033;14;O
1035;22;O
1093;30;O
1109;18;O
1131;23;O
1148;19;O
1263;18;O
1264;27;O
1265;14;O
1290;24;O
1332;20;O
1372;7;O
1448;18;O
1460;21;O
1473;30;O
1474;18;O
1555;18;O
1572;7;O
1646;22;O
1656;21;O
1661;17;O
1666;19;O
1697;24;O
1757;28;O
1787;18;O
