#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;90.67;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.98;89.88;0.18;PP/0.02,TA/0.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.98;88.6;0.32;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
179.77;88.54;0.38;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
239.98;88.54;0.42;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
299.74;88.07;0.47;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
359.84;87.8;0.52;PP/0.03,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
419.59;87.6;0.56;PP/0.03,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
479.85;87.45;0.59;PP/0.03,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
539.98;87.31;0.64;PP/0.04,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
599.87;87.22;0.68;PP/0.04,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
659.85;87.22;0.71;PP/0.05,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
719.95;87.22;0.75;PP/0.05,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
779.89;87.22;0.79;PP/0.05,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
839.78;86.74;0.82;PP/0.05,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
899.85;86.56;0.84;PP/0.06,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
959.86;86.53;0.88;PP/0.06,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1019.96;86.53;0.9;PP/0.06,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1079.89;86.53;0.92;PP/0.06,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1139.92;86.53;0.95;PP/0.06,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1199.98;86.07;0.98;PP/0.07,TA/0.44,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1259.96;85.88;1.02;PP/0.07,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1319.77;85.61;1.04;PP/0.07,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1379.98;85.5;1.07;PP/0.08,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1439.81;85.46;1.09;PP/0.08,TA/0.47,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1499.99;85.43;1.11;PP/0.08,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1559.76;85.43;1.13;PP/0.08,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1619.88;85.43;1.16;PP/0.09,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1679.59;85.43;1.18;PP/0.09,TA/0.49,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1739.97;85.43;1.2;PP/0.09,TA/0.5,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1799.85;85.43;1.23;PP/0.1,TA/0.5,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
