#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.79;0;31;1;3;0/599.79;0/261,1/301.6,2/216.54;0/599.79;0/599.79,1/599.79,2/599.79;0/0;0/9,1/13,2/9;0/0;0/17,1/17,2/18;0/0;0/2,1/2,2/2;0/0;0/11,1/11,2/9;0/0;0/89,1/78,2/100
659.76;0;35;1;3;0/659.76;0/267.72,1/337.91,2/223.36;0/659.76;0/659.76,1/659.76,2/659.76;0/0;0/10,1/12,2/11;0/0;0/15,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/12,1/12,2/11;0/0;0/102,1/84,2/114
719.85;0;39;1;3;0/719.85;0/281,1/374.11,2/251.71;0/719.85;0/719.85,1/719.85,2/719.85;0/0;0/12,1/10,2/11;0/0;0/14,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/12;0/0;0/114,1/91,2/123
779.96;0;42;1;3;0/779.96;0/327.1,1/382.51,2/278.02;0/779.96;0/779.96,1/779.96,2/779.96;0/0;0/9,1/11,2/13;0/0;0/13,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/14,1/15,2/13;0/0;0/118,1/105,2/131
839.78;0;46;1;3;0/839.78;0/340.21,1/389.91,2/330.31;0/839.78;0/839.78,1/839.78,2/839.78;0/0;0/8,1/10,2/12;0/0;0/12,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/15,1/16,2/15;0/0;0/130,1/118,2/133
899.74;0;48;1;3;0/899.74;0/357.39,1/398.85,2/359.09;0/899.74;0/899.74,1/899.74,2/899.74;0/0;0/11,1/12,2/9;0/0;0/14,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/16,1/16,2/16;0/0;0/141,1/131,2/142
959.96;0;51;1;3;0/959.96;0/413.62,1/455.1,2/367.09;0/959.96;0/959.96,1/959.96,2/959.96;0/0;0/11,1/7,2/10;0/0;0/16,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/17;0/0;0/142,1/132,2/155
1019.8;0;54;1;3;0/1019.8;0/424.66,1/474.06,2/403.6;0/1019.8;0/1019.8,1/1019.8,2/1019.8;0/0;0/10,1/8,2/8;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/18,1/19,2/17;0/0;0/155,1/143,2/161
1079.65;0;58;1;3;0/1079.65;0/452.73,1/481.95,2/413.79;0/1079.65;0/1079.65,1/1079.65,2/1079.65;0/0;0/12,1/11,2/13;0/0;0/14,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/20,2/19;0/0;0/163,1/157,2/174
1139.9;0;60;1;3;0/1139.9;0/506.05,1/527.02,2/447.94;0/1139.9;0/1139.9,1/1139.9,2/1139.9;0/0;0/11,1/8,2/10;0/0;0/15,1/12,2/12;0/0;0/2,1/2,2/2;0/0;0/20,1/20,2/20;0/0;0/165,1/160,2/181
1199.8;0;64;1;3;0/1199.8;0/523.23,1/538.33,2/473.63;0/1199.8;0/1199.8,1/1199.8,2/1199.8;0/0;0/11,1/10,2/10;0/0;0/14,1/16,2/12;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/21;0/0;0/176,1/173,2/190
1259.9;0;68;1;3;0/1259.9;0/541.01,1/557.8,2/507.22;0/1259.9;0/1259.9,1/1259.9,2/1259.9;0/0;0/14,1/13,2/8;0/0;0/14,1/15,2/12;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/22;0/0;0/187,1/184,2/197
1319.68;0;71;1;3;0/1319.68;0/592.74,1/603.73,2/514.76;0/1319.68;0/1319.68,1/1319.68,2/1319.68;0/0;0/8,1/11,2/9;0/0;0/15,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/24,1/24,2/23;0/0;0/190,1/187,2/211
1379.98;0;75;1;3;0/1379.98;0/610.62,1/641.56,2/530.17;0/1379.98;0/1379.98,1/1379.98,2/1379.98;0/0;0/8,1/12,2/10;0/0;0/16,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/24;0/0;0/201,1/193,2/222
1439.86;0;78;1;3;0/1439.86;0/617.4,1/674.44,2/573.86;0/1439.86;0/1439.86,1/1439.86,2/1439.86;0/0;0/13,1/10,2/11;0/0;0/14,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/25;0/0;0/214,1/201,2/226
1499.72;0;82;1;3;0/1499.72;0/665.14,1/716.14,2/625.87;0/1499.72;0/1499.72,1/1499.72,2/1499.72;0/0;0/14,1/11,2/11;0/0;0/16,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/27;0/0;0/217,1/205,2/228
1559.92;0;87;1;3;0/1559.92;0/713.76,1/761.11,2/682.15;0/1559.92;0/1559.92,1/1559.92,2/1559.92;0/0;0/15,1/12,2/9;0/0;0/18,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/29,1/30,2/28;0/0;0/220,1/209,2/229
1619.99;0;91;1;3;0/1619.99;0/770.08,1/817.47,2/696.17;0/1619.99;0/1619.99,1/1619.99,2/1619.99;0/0;0/10,1/9,2/14;0/0;0/19,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/30,1/31,2/30;0/0;0/221,1/210,2/241
1679.85;0;94;1;3;0/1679.85;0/775.75,1/856.54,2/746.83;0/1679.85;0/1679.85,1/1679.85,2/1679.85;0/0;0/15,1/9,2/11;0/0;0/17,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/30,1/33,2/31;0/0;0/235,1/216,2/244
1739.65;0;97;1;3;0/1739.65;0/828.01,1/885.03,2/754.27;0/1739.65;0/1739.65,1/1739.65,2/1739.65;0/0;0/12,1/11,2/11;0/0;0/17,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/31,1/34,2/32;0/0;0/237,1/224,2/258
1799.97;0;102;1;3;0/1799.97;0/864.13,1/924.04,2/792.34;0/1799.97;0/1799.97,1/1799.97,2/1799.97;0/0;0/12,1/9,2/12;0/0;0/17,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/33,1/36,2/33;0/0;0/244,1/230,2/263
