#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;101.24;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.67;101.02;0.1;PP/0,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.6;99.69;0.21;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.7;99.52;0.23;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.86;99.52;0.28;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.84;99.52;0.3;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.99;99.52;0.32;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.69;99.52;0.37;PP/0.01,TA/0.22,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.9;99.52;0.4;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.98;99.52;0.43;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.79;99.52;0.46;PP/0.02,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.76;99.46;0.49;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.85;99.32;0.52;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.96;99.32;0.55;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.78;99.32;0.57;PP/0.03,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.74;99.32;0.6;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.96;99.2;0.62;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.8;99.2;0.65;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1079.65;99.2;0.68;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1139.9;99.05;0.7;PP/0.04,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1199.8;98.61;0.72;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.9;98.44;0.75;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.68;98.3;0.77;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1379.98;98.21;0.8;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1439.86;98.19;0.82;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1499.72;98.17;0.84;PP/0.06,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.92;98.17;0.86;PP/0.06,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1619.99;98.17;0.88;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.85;98.17;0.9;PP/0.06,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.65;98.17;0.93;PP/0.07,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.97;98.17;0.95;PP/0.07,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
