#TimeStamp;Bot;Pod;OutputStation
42.63;4;59;0
46.74;4;59;0
48.56;3;13;2
50.65;4;59;0
52.38;3;13;2
54.79;4;59;0
56.6;3;13;2
59.21;4;59;0
60.83;5;43;1
61.02;3;13;2
63.63;4;59;0
64.51;5;43;1
65.44;3;13;2
68.05;4;59;0
68.88;5;43;1
69.86;3;13;2
72.98;5;43;1
74.3;3;13;2
74.76;2;17;0
77.3;5;43;1
78.72;3;13;2
78.93;2;17;0
82.93;3;13;2
82.98;2;17;0
86.58;3;13;2
87.02;2;17;0
90.65;3;13;2
90.98;2;17;0
94.83;3;13;2
95.02;2;17;0
98.98;2;17;0
101.83;1;44;2
103.91;0;39;1
105.87;1;44;2
108.02;0;39;1
109.91;1;44;2
112.47;0;39;1
114;1;44;2
116.89;0;39;1
118.43;1;44;2
120.9;0;39;1
122.85;1;44;2
124.94;0;39;1
126.9;1;44;2
129.36;0;39;1
130.94;1;44;2
133.78;0;39;1
134.99;1;44;2
138.2;0;39;1
139.03;1;44;2
139.49;4;5;0
142.62;0;39;1
143.09;1;44;2
143.51;4;5;0
147.04;0;39;1
147.51;1;44;2
147.78;4;5;0
151.46;0;39;1
151.55;1;44;2
151.79;4;5;0
155.55;0;39;1
155.59;1;44;2
155.84;4;5;0
159.64;1;44;2
159.91;4;5;0
162.04;5;47;1
163.68;1;44;2
164;4;5;0
166.42;5;47;1
167.45;1;44;2
168.08;4;5;0
170.46;5;47;1
171.38;1;44;2
172.25;4;5;0
174.19;5;47;1
178.17;5;47;1
178.78;3;7;2
179.39;2;3;0
182.51;5;47;1
182.97;3;7;2
183.44;2;3;0
186.55;5;47;1
187.02;3;7;2
187.7;2;3;0
190.6;5;47;1
191.06;3;7;2
191.75;2;3;0
194.97;3;7;2
195.73;2;3;0
199.11;3;7;2
199.79;2;3;0
203.15;3;7;2
203.63;2;3;0
207.2;3;7;2
207.84;2;3;0
211.24;3;7;2
211.88;2;3;0
213.3;0;40;1
215.23;3;7;2
215.96;2;3;0
217.48;0;40;1
218.96;3;7;2
220.08;2;3;0
221.9;0;40;1
224.12;2;3;0
226.05;0;40;1
228.17;2;3;0
230.03;0;40;1
232.21;2;3;0
233.45;1;19;2
234.12;0;40;1
236.26;2;3;0
237.78;1;19;2
242.03;1;19;2
245.87;1;19;2
249.37;4;53;0
250.12;1;19;2
252.86;5;34;1
253.66;4;53;0
254.08;1;19;2
256.86;5;34;1
258.04;4;53;0
258.2;1;19;2
261.2;5;34;1
261.91;4;53;0
265.29;5;34;1
266.04;4;53;0
269.59;5;34;1
270.04;4;53;0
273.22;5;34;1
277.64;5;34;1
290.49;3;16;2
294.8;3;16;2
295.59;2;32;0
298.91;3;16;2
299.8;2;32;0
302.98;3;16;2
303.84;2;32;0
304.39;0;52;1
306.72;3;16;2
307.72;2;32;0
308.64;0;52;1
311.72;2;32;0
313.05;0;52;1
316.09;2;32;0
317.4;0;52;1
320.14;2;32;0
321.47;0;52;1
324.46;2;32;0
325.51;0;52;1
327.93;1;17;2
328.51;2;32;0
329.93;0;52;1
331.97;1;17;2
332.57;2;32;0
333.98;0;52;1
336.02;1;17;2
336.53;2;32;0
338.06;0;52;1
340.01;1;17;2
340.62;2;32;0
342.11;0;52;1
343.99;1;17;2
346.53;0;52;1
347.57;4;43;0
347.94;1;17;2
350.69;0;52;1
351.94;4;43;0
352.06;1;17;2
354.73;0;52;1
355.71;4;43;0
356.11;1;17;2
358.8;0;52;1
359.99;4;43;0
360.29;1;17;2
362.91;0;52;1
370.97;5;57;1
374.92;3;30;2
375.01;5;57;1
378.97;5;57;1
378.97;3;30;2
382.98;5;57;1
383.06;3;30;2
387.01;5;57;1
387.22;3;30;2
390.81;5;57;1
391.44;3;30;2
394.9;5;57;1
395.1;3;30;2
398.2;2;9;0
399.52;3;30;2
402.56;2;9;0
403.95;3;30;2
408.1;3;30;2
412.32;3;30;2
421.36;0;12;1
432.54;4;16;0
433.46;1;15;2
436.62;4;16;0
437.81;1;15;2
442.23;1;15;2
446.65;1;15;2
450.78;1;15;2
455.07;1;15;2
458.67;5;32;1
459.37;1;15;2
462.74;5;32;1
466.71;5;32;1
470.97;5;32;1
479.3;0;52;1
483.44;0;52;1
483.48;3;20;2
483.71;2;35;0
487.42;0;52;1
487.48;3;20;2
488.13;2;35;0
491.66;3;20;2
492.55;2;35;0
496.09;3;20;2
496.67;2;35;0
500.04;3;20;2
500.67;2;35;0
504.15;3;20;2
504.97;2;35;0
507.98;3;20;2
509.31;2;35;0
512.4;3;20;2
513.77;2;35;0
516.82;3;20;2
518.19;2;35;0
520.7;3;20;2
524.88;3;20;2
525.34;4;4;0
528.92;3;20;2
529.39;4;4;0
533.34;3;20;2
533.49;4;4;0
537.49;4;4;0
541.53;4;4;0
545.28;4;4;0
549.57;4;4;0
553.65;4;4;0
555.38;0;46;1
558.07;4;4;0
560.12;1;6;2
562.12;4;4;0
564.19;1;6;2
565.1;5;42;1
566.18;4;4;0
568.31;1;6;2
569.25;5;42;1
570.31;4;4;0
572.38;1;6;2
573.27;5;42;1
576.8;1;6;2
577.69;5;42;1
581.2;1;6;2
582.08;5;42;1
585.24;1;6;2
586.13;5;42;1
587.19;2;12;0
589.22;1;6;2
590.55;5;42;1
591.32;2;12;0
594.6;5;42;1
595.02;2;12;0
599.37;2;12;0
600.93;3;54;2
603.77;2;12;0
605.24;3;54;2
607.7;2;12;0
609.66;3;54;2
611.74;2;12;0
613.67;3;54;2
615.81;2;12;0
617.71;3;54;2
619.88;2;12;0
621.79;3;54;2
624;2;12;0
625.86;3;54;2
628.42;2;12;0
629.76;3;54;2
630.38;0;1;1
632.62;2;12;0
633.93;3;54;2
634.57;0;1;1
636.84;2;12;0
637.93;3;54;2
638.82;0;1;1
640.91;2;12;0
641.95;3;54;2
642.84;0;1;1
646.86;0;1;1
648.79;4;38;0
648.79;1;25;2
650.92;0;1;1
652.54;4;38;0
652.83;1;25;2
656.83;4;38;0
656.83;1;25;2
660.49;4;38;0
660.88;1;25;2
664.88;4;38;0
664.88;1;25;2
667.78;5;35;1
668.91;4;38;0
668.95;1;25;2
672;5;35;1
672.95;4;38;0
673.19;1;25;2
676.36;5;35;1
676.99;4;38;0
677.24;1;25;2
680;5;35;1
681.04;4;38;0
681.28;1;25;2
684.41;5;35;1
685.08;4;38;0
689.16;4;38;0
696.59;2;16;0
700.75;2;16;0
704.69;2;16;0
708.73;2;16;0
711.34;3;19;2
714.1;0;41;1
715.39;3;19;2
718.36;0;41;1
719.8;3;19;2
722.07;0;41;1
723.53;3;19;2
726.43;0;41;1
730.48;0;41;1
734.81;0;41;1
738.99;0;41;1
743.16;0;41;1
747.2;0;41;1
750.71;1;50;2
751.62;0;41;1
754.95;1;50;2
756.04;0;41;1
759.37;1;50;2
760.09;0;41;1
763.41;1;50;2
764.17;4;30;0
764.17;0;41;1
767.84;1;50;2
768.54;4;30;0
771.5;5;21;1
772.16;1;50;2
772.83;4;30;0
775.71;5;21;1
776.34;1;50;2
777.25;4;30;0
779.71;5;21;1
781.29;4;30;0
783.68;5;21;1
787.76;5;21;1
791.55;5;21;1
794.27;2;28;0
795.46;5;21;1
798.67;2;28;0
799.8;5;21;1
803.09;2;28;0
803.88;5;21;1
804.3;3;34;2
807.29;2;28;0
808.3;5;21;1
811.28;2;28;0
812.35;5;21;1
815.34;2;28;0
816.39;5;21;1
819.21;2;28;0
820.44;5;21;1
823.45;2;28;0
824.7;5;21;1
827.54;2;28;0
828.44;5;21;1
831.7;2;28;0
836.06;2;28;0
836.06;1;7;2
836.69;0;2;1
840.27;2;28;0
840.27;1;7;2
840.73;0;2;1
844.62;1;7;2
844.69;2;28;0
844.78;0;2;1
848.78;2;28;0
848.78;0;2;1
852.82;2;28;0
852.82;0;2;1
856.79;2;28;0
856.79;0;2;1
860.67;2;28;0
860.86;0;2;1
864.84;2;28;0
864.93;0;2;1
869.35;0;2;1
871.99;4;19;0
873.39;0;2;1
874.13;3;0;2
876.13;4;19;0
877.27;0;2;1
878.18;3;0;2
880;4;19;0
881.31;0;2;1
882.18;3;0;2
884.18;4;19;0
885.36;0;2;1
885.86;3;0;2
889.31;0;2;1
890.22;3;0;2
894.64;3;0;2
898.86;3;0;2
903.29;3;0;2
907.34;3;0;2
911.76;3;0;2
915.84;3;0;2
916.93;5;50;1
919.64;3;0;2
923.88;3;0;2
928.3;3;0;2
932.72;3;0;2
937.02;3;0;2
940.67;3;0;2
947.58;1;45;2
951.89;1;45;2
954;4;37;0
955.62;1;45;2
959.96;1;45;2
963.72;1;45;2
964.2;0;49;1
966.05;2;8;0
968;1;45;2
968.62;0;49;1
970.26;2;8;0
972.05;1;45;2
972.88;0;49;1
974.38;2;8;0
976.09;1;45;2
977.3;0;49;1
978.68;2;8;0
980.13;1;45;2
981.35;0;49;1
983.06;2;8;0
985.72;0;49;1
987.07;2;8;0
989.79;0;49;1
991.12;2;8;0
994.1;0;49;1
995.54;2;8;0
999.96;2;8;0
1004;2;8;0
1008.08;2;8;0
1008.67;5;29;1
1012.2;2;8;0
1012.8;5;29;1
1016.25;2;8;0
1017.22;5;29;1
1020.67;2;8;0
1021.21;5;29;1
1022.79;3;36;2
1024.74;2;8;0
1025.51;5;29;1
1026.83;3;36;2
1028.85;2;8;0
1029.59;5;29;1
1030.9;3;36;2
1032.9;2;8;0
1033.99;5;29;1
1035.29;3;36;2
1037.32;2;8;0
1038.05;5;29;1
1039.33;3;36;2
1041.37;2;8;0
1042.47;5;29;1
1042.98;3;36;2
1046.51;5;29;1
1047.39;3;36;2
1048.39;4;50;0
1050.56;5;29;1
1051.72;3;36;2
1052.51;4;50;0
1054.98;5;29;1
1059.03;1;4;2
1059.2;5;29;1
1063.2;1;4;2
1063.62;5;29;1
1067.17;1;4;2
1068.08;5;29;1
1071.1;1;4;2
1072.36;5;29;1
1075.07;1;4;2
1079.24;0;1;1
1083.33;0;1;1
1087.39;0;1;1
1091.66;0;1;1
1111.16;3;10;2
1115.46;3;10;2
1119.47;3;10;2
1123.19;3;10;2
1127.51;3;10;2
1131.93;3;10;2
1131.98;4;23;0
1135.98;3;10;2
1136.26;4;23;0
1140.26;3;10;2
1140.68;4;23;0
1143.4;5;9;1
1144.31;3;10;2
1144.53;4;23;0
1147.77;5;9;1
1148.49;3;10;2
1151.4;2;27;0
1151.82;5;9;1
1152.73;3;10;2
1155.82;2;27;0
1156.24;5;9;1
1157.15;3;10;2
1159.86;2;27;0
1160.66;5;9;1
1163.62;2;27;0
1164.33;1;17;2
1164.86;5;9;1
1167.9;2;27;0
1168.41;1;17;2
1169.29;5;9;1
1171.95;2;27;0
1172.83;1;17;2
1173.37;5;9;1
1175.99;2;27;0
1176.87;1;17;2
1177.8;5;9;1
1180;2;27;0
1182.03;5;9;1
1183.8;2;27;0
1186.09;5;9;1
1193.02;0;40;1
1197.29;0;40;1
1201;0;40;1
1205.34;0;40;1
1206.1;4;59;0
1209.16;0;40;1
1210.47;4;59;0
1213.05;0;40;1
1214.89;4;59;0
1217.36;0;40;1
1219.31;4;59;0
1221.4;0;40;1
1223.4;4;59;0
1225.44;0;40;1
1227.44;4;59;0
1229.51;0;40;1
1230.83;3;48;2
1231.49;4;59;0
1233.81;0;40;1
1235.01;3;48;2
1235.81;4;59;0
1239.43;3;48;2
1239.85;4;59;0
1243.85;4;59;0
1243.85;3;48;2
1247.9;3;48;2
1252.32;3;48;2
1253.08;2;1;0
1253.78;5;27;1
1256.36;3;48;2
1258.2;5;27;1
1260.41;3;48;2
1262.08;5;27;1
1264.45;3;48;2
1266.28;5;27;1
1268.91;3;48;2
1273.03;3;48;2
1277.08;3;48;2
1281.5;3;48;2
1285.92;3;48;2
1290.23;3;48;2
1294.67;3;48;2
1299.07;3;48;2
1299.58;0;2;1
1303.01;3;48;2
1310.08;1;55;2
1310.71;4;31;0
1314.34;1;55;2
1314.96;4;31;0
1318.39;1;55;2
1319.13;4;31;0
1322.43;1;55;2
1323.2;4;31;0
1326.48;1;55;2
1327.36;4;31;0
1330.52;1;55;2
1331.62;4;31;0
1334.59;1;55;2
1335.77;4;31;0
1338.65;1;55;2
1339.69;5;4;1
1343.07;1;55;2
1343.92;5;4;1
1347.11;1;55;2
1347.99;5;4;1
1351.05;1;55;2
1354.08;2;22;0
1358.35;2;22;0
1362.76;2;22;0
1364.75;0;57;1
1366.84;2;22;0
1368.25;3;21;2
1368.8;0;57;1
1371.26;2;22;0
1372.34;3;21;2
1372.81;0;57;1
1375.48;2;22;0
1376.61;3;21;2
1379.43;2;22;0
1383.4;2;22;0
1387.45;2;22;0
1391.52;2;22;0
1395.7;2;22;0
1399.57;2;22;0
1403.82;2;22;0
1408.18;2;22;0
1409.86;5;51;1
1412.62;2;22;0
1413.51;5;51;1
1415.51;1;31;2
1417.04;2;22;0
1417.91;5;51;1
1419.6;1;31;2
1421.46;2;22;0
1422.12;5;51;1
1423.66;1;31;2
1425.37;2;22;0
1426.28;5;51;1
1427.97;1;31;2
1429.37;2;22;0
1430.7;5;51;1
1434.75;5;51;1
1436.67;4;49;0
1438.81;5;51;1
1440.75;4;49;0
1441.25;3;23;2
1442.83;5;51;1
1444.64;4;49;0
1447.23;5;51;1
1451.58;5;51;1
1458.66;0;55;1
1489.81;2;59;0
1492.05;1;10;2
1509.94;4;48;0
1513.13;3;45;2
1514.01;4;48;0
