#TimeStamp;TripTime;Type
19;8;O
31;13;O
31;16;O
37;19;O
44;13;O
61;36;O
64;22;O
73;37;O
96;25;O
118;12;O
123;17;O
125;16;O
127;29;O
184;21;O
208;17;O
230;21;O
272;28;O
278;14;O
316;21;O
322;27;O
342;19;O
361;23;O
363;16;O
390;24;O
411;18;O
444;22;O
444;14;O
450;27;O
498;21;O
500;7;O
514;23;O
553;41;O
560;18;O
614;24;O
624;14;O
675;15;O
677;22;O
719;16;O
745;27;O
768;23;O
816;27;O
875;25;O
905;18;O
912;22;O
918;15;O
951;27;O
994;16;O
1003;26;O
1047;20;O
1056;18;O
1059;17;O
1061;14;O
1090;17;O
1098;18;O
1112;12;O
1128;20;O
1147;22;O
1166;20;O
1177;7;O
1259;21;O
1303;18;O
1306;24;O
1354;29;O
1364;37;O
1376;18;O
1378;25;O
1394;21;O
1480;21;O
1497;39;O
1514;30;O
1551;15;O
1554;18;O
1573;24;O
1601;17;O
1628;21;O
1690;5;O
1697;23;O
1701;30;O
1775;27;O
