Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;297;214;28;43.30451376044406;593.3953187634253;4.04444444444448;84.47676045807975;10.607142857142858;656.6022872419487;1800
OutputStation1;35.50;9.50;262;190;31;34.824593400619584;574.1033416800454;4.04444444444448;83.42249640353975;8.451612903225806;800.9679222030577;1800
OutputStation2;0.50;6.50;318;240;28;46.035218253968125;540.1588505480083;4.249444444444407;82.0462049025241;11.357142857142858;584.3260676701886;1800
