#TimeStamp;TripTime;Type
42;15;O
42;24;O
48;31;O
68;26;O
82;28;O
89;30;O
140;13;O
155;25;O
180;22;O
181;16;O
213;24;O
265;22;O
272;15;O
277;14;O
307;24;O
317;19;O
325;30;O
350;15;O
363;24;O
396;18;O
406;25;O
440;24;O
458;21;O
461;10;O
469;26;O
503;21;O
535;18;O
537;22;O
559;25;O
583;15;O
597;23;O
619;17;O
635;24;O
637;23;O
669;21;O
684;24;O
713;10;O
716;21;O
749;13;O
764;20;O
766;17;O
773;22;O
811;15;O
812;15;O
833;41;O
893;21;O
893;20;O
906;18;O
925;23;O
930;24;O
978;17;O
992;35;O
1020;27;O
1020;15;O
1027;23;O
1030;19;O
1064;28;O
1108;25;O
1109;24;O
1142;13;O
1179;20;O
1189;24;O
1204;24;O
1214;34;O
1230;27;O
1276;26;O
1284;23;O
1285;18;O
1306;16;O
1311;25;O
1347;27;O
1359;14;O
1366;17;O
1370;16;O
1403;13;O
1413;27;O
1442;11;O
1458;19;O
1482;20;O
1503;26;O
1517;12;O
1538;33;O
1539;22;O
1553;22;O
1563;17;O
1604;28;O
1623;27;O
1637;16;O
1646;13;O
1659;17;O
1661;33;O
1681;18;O
1698;11;O
1714;25;O
1718;14;O
1745;25;O
1747;17;O
1748;7;O
1766;19;O
1783;13;O
1790;23;O
