#TimeStamp;TripTime;Type
33;11;O
47;16;O
57;16;O
58;18;O
68;25;O
73;25;O
113;21;O
117;16;O
157;21;O
158;19;O
195;17;O
205;23;O
206;13;O
248;20;O
249;23;O
253;18;O
288;15;O
301;22;O
323;28;O
341;20;O
356;23;O
381;21;O
385;8;O
398;30;O
431;25;O
446;23;O
462;28;O
492;13;O
498;24;O
522;19;O
536;18;O
546;14;O
573;21;O
595;26;O
600;21;O
621;29;O
650;24;O
654;7;O
681;33;O
685;15;O
693;20;O
726;10;O
771;22;O
773;25;O
784;19;O
803;27;O
807;16;O
830;19;O
855;18;O
878;24;O
885;19;O
936;13;O
939;17;O
964;18;O
965;23;O
982;21;O
999;30;O
1013;24;O
1023;20;O
1040;22;O
1063;25;O
1073;24;O
1089;17;O
1092;23;O
1111;24;O
1152;9;O
1181;21;O
1182;28;O
1199;33;O
1201;38;O
1213;29;O
1219;18;O
1265;20;O
1279;24;O
1323;26;O
1326;24;O
1337;13;O
1349;25;O
1378;11;O
1387;31;O
1399;15;O
1422;20;O
1451;27;O
1463;30;O
1475;14;O
1487;23;O
1499;17;O
1540;20;O
1545;26;O
1552;19;O
1552;19;O
1587;14;O
1617;22;O
1617;21;O
1636;32;O
1644;16;O
1658;27;O
1672;26;O
1709;9;O
1710;27;O
1736;25;O
1747;11;O
1748;17;O
1770;17;O
1770;18;O
1797;17;O
