Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;286;218;29;39.74718689420102;692.6678941092975;4.185555555555993;79.9633333333334;9.862068965517242;704.8814503121437;1800
OutputStation1;35.50;9.50;308;229;29;43.313821715064414;773.0937897675401;8.186666666666952;85.49777777777783;10.620689655172415;619.7337879045517;1800
OutputStation2;0.50;6.50;259;183;30;35.234768158872384;771.9076032019631;4.04444444444448;83.63055555555565;8.633333333333333;806.8680303803474;1800
