#TimeStamp;TripTime;Type
35;14;O
39;15;O
49;23;O
51;19;O
63;17;O
65;20;O
108;23;O
128;14;O
136;13;O
157;26;O
162;28;O
166;15;O
186;16;O
242;21;O
242;20;O
255;21;O
279;23;O
286;18;O
306;25;O
322;19;O
343;20;O
358;15;O
373;26;O
390;16;O
409;13;O
437;25;O
438;20;O
469;24;O
469;26;O
475;17;O
490;24;O
551;21;O
567;29;O
577;15;O
591;7;O
591;22;O
614;25;O
633;11;O
658;20;O
669;13;O
684;16;O
699;28;O
718;16;O
730;27;O
755;17;O
768;22;O
776;15;O
796;23;O
811;14;O
835;31;O
843;24;O
851;6;O
868;26;O
877;30;O
903;27;O
927;22;O
972;27;O
976;25;O
991;26;O
1033;41;O
1036;7;O
1050;23;O
1062;22;O
1067;24;O
1099;14;O
1120;26;O
1127;16;O
1149;24;O
1158;14;O
1170;17;O
1184;21;O
1199;21;O
1236;12;O
1241;21;O
1262;25;O
1282;18;O
1283;26;O
1308;18;O
1316;22;O
1360;10;O
1386;23;O
1396;21;O
1398;15;O
1426;6;O
1460;15;O
1463;16;O
1519;15;O
1525;13;O
1533;27;O
1536;17;O
1550;7;O
1570;31;O
1597;20;O
1604;24;O
1607;13;O
1617;16;O
1626;16;O
1650;20;O
1665;17;O
1686;14;O
1697;15;O
1725;20;O
1726;20;O
1747;23;O
1767;32;O
1772;13;O
1775;22;O
