#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;81.2;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.95;87.32;0.14;PP/0,TA/0.08,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.68;83.51;0.21;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.82;82.89;0.25;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.95;82.83;0.28;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.73;82.83;0.31;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.96;82.83;0.34;PP/0.02,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.68;82.83;0.36;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.59;82.83;0.39;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.98;82.83;0.42;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.85;82.83;0.44;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.88;82.83;0.47;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.98;82.83;0.5;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.99;82.83;0.52;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.96;82.83;0.55;PP/0.03,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
899.7;82.83;0.58;PP/0.04,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.95;82.83;0.6;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.93;82.83;0.62;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.78;82.83;0.65;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.75;82.83;0.68;PP/0.05,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.89;82.83;0.7;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.7;82.83;0.73;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.83;82.83;0.76;PP/0.06,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.99;82.83;0.78;PP/0.06,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.59;84.56;0.8;PP/0.06,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1499.91;84.18;0.83;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.6;84.07;0.86;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.75;83.82;0.88;PP/0.07,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.89;83.82;0.91;PP/0.07,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.88;83.82;0.94;PP/0.07,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.98;83.82;0.96;PP/0.08,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
