Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;299;224;28;43.37097866471877;573.4083914762957;4.04444444444448;81.9561111111113;10.678571428571429;647.9696248343398;1800
OutputStation1;35.50;9.50;307;235;26;47.495196191705396;677.3891420253218;4.04444444444448;81.75944444444423;11.807692307692308;622.3279150101393;1800
OutputStation2;0.50;6.50;292;222;28;42.55532441659434;798.0802432430374;4.04444444444448;83.2606493469691;10.428571428571429;680.8235496878435;1800
