#TimeStamp;TripTime;Type
37;15;O
44;13;O
55;23;O
60;34;O
67;24;O
67;21;O
102;23;O
162;22;O
171;17;O
174;18;O
201;18;O
210;20;O
216;19;O
251;21;O
258;24;O
280;18;O
291;22;O
305;21;O
311;18;O
339;7;O
349;17;O
388;23;O
404;12;O
407;29;O
413;19;O
446;20;O
458;13;O
479;15;O
494;7;O
509;23;O
535;23;O
541;15;O
552;32;O
586;25;O
588;17;O
625;20;O
647;15;O
651;19;O
653;17;O
677;26;O
693;18;O
718;18;O
729;22;O
743;20;O
752;13;O
799;20;O
800;18;O
818;25;O
830;20;O
830;21;O
860;22;O
884;21;O
919;18;O
934;18;O
960;18;O
963;28;O
979;16;O
994;14;O
1000;17;O
1017;21;O
1041;20;O
1092;24;O
1117;21;O
1120;30;O
1135;26;O
1159;24;O
1167;28;O
1204;7;O
1248;22;O
1254;21;O
1261;16;O
1288;22;O
1299;25;O
1310;36;O
1330;21;O
1373;20;O
1381;18;O
1415;31;O
1420;22;O
1434;30;O
1446;16;O
1476;22;O
1504;23;O
1522;11;O
1538;13;O
1558;31;O
1594;29;O
1611;20;O
1624;69;O
1630;71;O
1657;14;O
1673;18;O
1680;17;O
1687;16;O
1695;17;O
1711;15;O
1725;20;O
1744;13;O
1762;21;O
1774;18;O
1794;31;O
