#TimeStamp;TripTime;Type
34;14;O
37;21;O
41;24;O
60;23;O
70;26;O
72;25;O
115;12;O
136;14;O
157;14;O
202;19;O
213;18;O
213;24;O
240;19;O
241;23;O
242;13;O
284;10;O
288;11;O
329;17;O
333;23;O
370;25;O
374;23;O
399;24;O
413;18;O
423;21;O
450;13;O
462;15;O
473;18;O
502;24;O
526;15;O
535;12;O
574;23;O
578;17;O
596;7;O
598;18;O
613;7;O
681;23;O
682;11;O
710;23;O
718;22;O
723;15;O
739;32;O
785;24;O
787;19;O
789;17;O
843;16;O
866;13;O
868;31;O
880;23;O
892;14;O
900;18;O
948;25;O
961;27;O
978;14;O
982;12;O
984;22;O
1012;29;O
1057;7;O
1078;14;O
1079;19;O
1095;15;O
1100;24;O
1114;13;O
1134;24;O
1168;17;O
1168;11;O
1178;27;O
1214;24;O
1240;18;O
1256;32;O
1271;31;O
1278;29;O
1281;16;O
1307;28;O
1316;26;O
1344;13;O
1367;27;O
1383;16;O
1407;24;O
1430;14;O
1443;30;O
1467;35;O
1488;20;O
1496;15;O
1508;23;O
1523;23;O
1529;16;O
1566;14;O
1587;27;O
1591;25;O
1609;22;O
1642;30;O
1657;17;O
1676;20;O
1688;21;O
1695;33;O
1709;46;O
1745;25;O
1769;25;O
1773;24;O
1779;25;O
1794;12;O
