Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;258;207;31;34.34855815977452;395.7220671935101;4.195555555555643;71.25231601363544;8.32258064516129;810.8465800681711;1800
OutputStation1;35.50;9.50;254;191;33;31.42667759938808;391.1775005038696;4.331111111111099;76.09814575050825;7.696969696969697;826.3487519399357;1800
OutputStation2;0.50;6.50;248;189;33;30.964383660574686;321.7906729770912;4.04444444444448;75.69398268030204;7.515151515151516;850.4429434984326;1800
