#TimeStamp;TripTime;Type
38;12;O
41;21;O
48;26;O
56;30;O
60;11;O
67;20;O
113;19;O
159;11;O
164;20;O
164;35;O
175;20;O
181;29;O
223;17;O
254;21;O
263;24;O
278;21;O
316;24;O
316;11;O
340;23;O
346;21;O
358;16;O
383;19;O
423;21;O
426;20;O
445;31;O
476;29;O
501;28;O
510;32;O
531;21;O
532;13;O
547;22;O
568;20;O
640;18;O
642;15;O
655;20;O
665;34;O
680;21;O
685;16;O
709;20;O
762;14;O
779;15;O
784;19;O
801;13;O
810;17;O
841;18;O
880;28;O
883;26;O
884;23;O
895;22;O
897;21;O
951;27;O
978;28;O
989;31;O
1004;23;O
1005;29;O
1062;30;O
1071;26;O
1081;24;O
1085;22;O
1144;26;O
1145;30;O
1160;14;O
1182;18;O
1193;26;O
1195;18;O
1236;25;O
1236;28;O
1270;15;O
1270;31;O
1294;12;O
1310;12;O
1372;43;O
1372;16;O
1384;27;O
1385;27;O
1389;17;O
1406;31;O
1456;32;O
1469;16;O
1483;7;O
1495;18;O
1507;25;O
1522;12;O
1552;21;O
1554;10;O
1572;16;O
1591;22;O
1624;25;O
1634;18;O
1635;14;O
1642;45;O
1643;21;O
1696;17;O
1697;15;O
1702;24;O
1720;33;O
1731;25;O
1751;18;O
1775;7;O
1787;26;O
