#TimeStamp;TripTime;Type
34;10;O
43;30;O
52;33;O
59;12;O
72;32;O
79;29;O
136;26;O
136;15;O
160;17;O
165;13;O
178;23;O
220;28;O
221;16;O
221;19;O
245;13;O
262;16;O
279;19;O
303;17;O
313;17;O
330;17;O
353;13;O
357;23;O
366;24;O
399;18;O
411;22;O
433;26;O
446;19;O
463;14;O
501;21;O
503;21;O
530;21;O
539;17;O
587;31;O
593;22;O
607;22;O
633;10;O
641;21;O
670;22;O
686;16;O
691;18;O
729;23;O
733;15;O
742;32;O
793;20;O
802;20;O
817;17;O
831;28;O
855;19;O
875;18;O
886;30;O
894;29;O
906;17;O
931;23;O
959;25;O
988;21;O
993;16;O
1000;22;O
1016;15;O
1049;16;O
1073;34;O
1076;24;O
1081;23;O
1128;26;O
1143;20;O
1154;14;O
1161;20;O
1210;18;O
1222;27;O
1238;35;O
1253;21;O
1257;22;O
1263;27;O
1312;19;O
1325;32;O
1349;13;O
1351;16;O
1367;14;O
1395;16;O
1398;19;O
1414;18;O
1448;21;O
1453;17;O
1457;26;O
1485;21;O
1516;21;O
1536;15;O
1550;17;O
1581;28;O
1591;21;O
1623;32;O
1625;21;O
1630;20;O
1675;18;O
1693;25;O
1704;24;O
1722;21;O
1732;25;O
1765;24;O
1775;17;O
1781;38;O
1787;23;O
