#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.32
59.86;200;200;0;55.07;0;59.86;0;0.33
119.76;200;200;0;94.04;0;116.69;0;0.3
179.84;200;200;0;130.02;0;172.03;0;0.28
239.84;200;200;0;162.4;0;221.03;0;0.27
299.97;200;200;0;188.78;0;270.21;0;0.23
359.96;200;200;0;228.51;0;328.56;0;0.23
419.85;200;200;0;267.55;0;386.88;0;0.21
479.99;200;200;0;265.21;0;402.24;0;0.23
539.94;200;200;0;299.14;0;462.11;0;0.22
600;200;200;0;351.4;0;493.91;0;0.22
659.87;200;200;0;352.57;0;554.3;0;0.23
719.92;200;200;0;371.18;0;630.5;0;0.22
779.98;200;200;0;389.14;0;676.94;0;0.22
839.78;200;200;0;369.25;0;705.6;0;0.26
899.78;200;200;0;397.97;0;765.65;0;0.28
959.75;200;200;0;452.4;0;822.6;0;0.24
1019.96;200;200;0;458.82;0;856.42;0;0.27
1079.64;200;200;0;469.89;0;854.57;0;0.37
1139.86;200;200;0;479.63;0;915;0;0.32
1199.74;200;200;0;516.76;0;988.83;0;0.36
1259.94;200;200;0;479.79;0;1097.71;0;0.39
1319.75;200;197;0;483.57;0;967.68;0;0.48
1379.83;200;195;0;421.12;0;1146.19;0;0.42
1439.84;200;189;0;459.21;0;1262.11;0;0.35
1499.96;200;170;0;451.63;0;1269.57;0;0.36
1559.94;200;157;0;489.29;0;1408.75;0;0.29
1619.83;200;147;0;433.26;0;1354.22;0;0.34
1679.84;200;139;0;476.12;0;1539.97;0;0.24
1739.71;200;128;0;480.25;0;1550.49;0;0.25
1799.88;200;126;0;458.62;0;1556.64;0;0.28
