#TimeStamp;TripTime;Type
32;8;O
38;13;O
41;20;O
41;17;O
59;14;O
72;25;O
111;17;O
127;18;O
136;22;O
178;16;O
200;21;O
256;14;O
260;22;O
264;25;O
268;31;O
300;13;O
315;11;O
315;32;O
360;24;O
367;15;O
386;18;O
405;24;O
417;19;O
429;25;O
440;19;O
455;21;O
474;26;O
495;21;O
505;9;O
532;26;O
569;24;O
569;20;O
579;17;O
582;25;O
601;22;O
656;19;O
668;14;O
702;30;O
706;26;O
712;15;O
723;18;O
762;12;O
784;23;O
807;29;O
815;22;O
838;32;O
846;25;O
892;19;O
901;21;O
915;24;O
948;22;O
987;28;O
991;27;O
1011;7;O
1024;21;O
1031;31;O
1055;25;O
1067;12;O
1071;19;O
1104;15;O
1109;22;O
1136;19;O
1150;25;O
1167;28;O
1221;22;O
1226;31;O
1230;21;O
1246;34;O
1288;30;O
1304;15;O
1310;21;O
1316;22;O
1335;26;O
1340;20;O
1386;22;O
1387;19;O
1439;77;O
1443;17;O
1451;23;O
1481;14;O
1488;19;O
1519;14;O
1544;17;O
1581;20;O
1590;24;O
1622;30;O
1629;11;O
1632;24;O
1638;16;O
1652;7;O
1683;23;O
1716;25;O
1721;24;O
1726;14;O
1736;21;O
1742;20;O
1761;15;O
1791;14;O
1791;31;O
